M,S
1471.21906133657,1644.27878447606
1271.61965149684,1461.48293507964
1212.50580598877,1637.10469799141
3225.49385341069,2204.73492667336
1342.08331925935,1450.13393536013
1186.95982492659,1815.17051778237
1304.65309239104,1604.96972622402
1116.08581744785,1378.30158574259
2126.14603246421,1565.20119519081
1250.22000465208,2095.65787514372
1019.45300454228,1518.63996719305
778.989891678247,1266.0762662475
1011.86443126736,1542.25050429037
1219.70379737579,1659.9175105149
895.314224956117,1313.01534744081
964.894675730889,1176.3894028341
967.034324928845,1205.77967546028
882.580457728395,1127.36344022993
1958.60755033063,1531.84887600741
1090.29846073781,1302.1435494243
1185.51312147451,1879.79018950257
1082.21312084203,1653.47716435465
1191.99846230359,1337.4053369235
969.434004300205,1137.67894640223
989.864972245154,1226.82201753331
996.109360050361,1230.75667338279
1106.15140857442,1170.34391917644
1380.42239296372,1758.61648444501
1280.88886499754,1567.96226538979
1194.63965038898,1237.4356327463
1619.78007990964,1135.29219894856
1039.84903274046,1228.98192616661
941.934541790567,1222.96121254864
1139.88400529244,1306.45390754452
1150.36673336035,1385.67726403697
1422.69256216511,1750.97237449097
1319.31220173808,1441.78729126894
1255.59488095482,1253.78930125988
1096.93831962043,1630.51542036359
