M,S
864.366850846401,3808.88548414523
511.446260784657,417.010432530461
806.876639743439,2462.8515035711
311.802609304342,3020.78527608873
341.334829704874,895.385169923846
992.406823654225,3513.39098019271
1060.56879215404,2900.99572232443
1279.252798222,3850.08848140097
1149.29746595672,3858.74434441858
680.567078333701,290.446973604174
477.121239907822,455.178583579813
1003.61661791921,2185.25087095412
876.223062628542,2119.71059460572
684.912240366099,NaN
942.760324214731,384.979923625626
857.175690063587,407.599992077533
439.08924649983,555.117788634691
365.284123983931,2378.39922856801
1212.39429723867,2548.66690557512
1365.14868477013,295.716853947593
625.057440866211,284.106985409129
1545.60556514164,4370.77741572887
2502.58227153653,3109.55528454418
732.998139420323,3022.29590940766
935.983828325044,3084.47071786579
1115.8235916422,2366.0682089408
728.978501138722,4649.93472709008
2284.59642802644,3364.48301612798
2164.17379242822,1537.63308648917
679.744879271063,332.356761242022
1355.03558378551,5220.86824161473
1069.92595182307,1304.98513276342
1222.00110466037,450.156235699568
2897.53434414055,734.112962317603
1390.51950650762,3435.37717414376
2225.75274840881,3645.81223152629
702.393506241086,2700.80071258766
796.105137327016,2475.45961409414
958.517165174334,2481.81164953655
