M,S
1406.836642155,2508.74173887626
1984.88896388363,2611.15283429299
3201.7247831973,3625.23590928522
1311.59007845696,2046.80203286276
1087.84103167525,1858.71837970102
1242.22890722658,1938.97971560728
1289.38301944813,1241.14986678091
1123.6589884528,1278.85483382866
1117.50599997214,1584.58228470572
1618.04177437295,1513.98278425989
3644.32296780318,3859.76717099612
2322.18316301371,3125.32666854402
1375.70888627537,2431.60319132234
2345.50358326047,1749.1338978135
2340.07566036112,2462.9449611568
1332.77273980405,2297.40654914048
1528.16033272464,2071.57721884778
1562.85930574776,1668.36014527585
1638.13512820592,2179.14581476975
3468.95703488858,3716.89805341238
1204.08072541541,2240.44587440287
1306.0101695904,1996.90369517399
3239.39607922588,1857.34306660213
3432.92267939666,3773.34511286149
1640.89318411564,1902.6878396592
1393.99238874689,1697.54319993873
1411.95305410958,1734.25389274436
3431.78678182362,3692.22296282892
2364.07340746907,3079.99183682657
2629.91513094655,2601.28225445855
1362.19235382483,2126.6811976123
1203.58445015548,2633.36198684262
1664.92299451709,2389.47101835848
1181.53023625402,1824.58949973751
1311.02448589899,2664.23295671386
1540.3392565891,2211.7970796443
3498.40027279634,3725.60283884592
1319.34811971166,2724.02377116498
1244.2023929425,2337.67831878779
