M,S
942.321612246481,1218.80247972844
1260.16310743496,1890.71358236383
980.754596840419,1180.55725222323
837.204238025855,1176.36399432315
1399.62152274369,1974.3121207608
933.918046933908,987.068992552746
903.096245673764,1448.42835106261
843.213079738356,925.599100073372
1001.18103819165,1141.425468173
1227.84115990239,1448.25696538183
1164.15393924193,1420.44680970463
1040.65495477622,1141.33942050017
875.548806095804,1148.04038853926
1250.30434832044,1808.50019284528
1121.78972141966,1030.71698715934
1046.58781269826,1531.99021219845
1182.76624633998,1055.20462335811
1275.04683210091,1592.16771003355
1060.26773300688,1169.98433797571
1141.93386248649,1683.71454383649
1017.1222086762,1784.99441447652
1619.87312001744,1909.15640468469
1453.19702847762,1950.14488306112
1824.71500855466,2155.17552184448
1173.29671921892,1973.32800157136
2303.32490339778,2471.92282542477
1164.08178861268,1836.66974235165
3441.17243257879,3702.35182348581
1267.32982715258,1469.35394801864
910.607325975018,1436.56394319828
1350.74434490085,1674.91039840652
1241.49261745785,1512.98207243202
1681.67053500802,1538.41518061186
1573.70920587902,1562.97137282556
1627.91948145025,1627.99371788619
1294.45451262327,1424.32534744805
2203.35704164965,1817.5263558877
1433.23284760509,1432.23930090896
1164.63358455284,1466.51485403033
