M,S
1911.35807876995,2036.9595624564
1958.80957330266,1690.29140326646
1733.30685772077,1163.95491448714
1085.53933673688,1234.51384382684
1716.35839064791,1741.48152183657
1660.39028286952,1805.6363115603
1770.82190852775,1701.93268552415
1802.77809349445,2012.9730189578
1790.34690649401,2145.35012636962
1830.34963494227,2131.42433056196
1777.44300968043,1443.35724225758
2156.38645895455,2100.46265779938
2059.53866522703,1887.29395522716
2046.75250080926,2053.64339324565
2085.75793958015,2483.41738975008
2070.71661506282,2382.15266703296
2054.75020166739,2135.72186795685
1750.00693062691,1143.09994745103
2307.0177728252,972.725769282474
2417.0949972488,2248.32281895305
2150.61782085627,1933.15299275396
1659.62030642598,1580.02511220389
1827.47323377657,1814.15051078586
1806.96852318552,1669.90626693133
1935.63940090926,1501.42816996939
1674.45708894691,1639.02618099715
2035.31724579927,1368.60217096594
1854.64950733979,1448.80182516921
1758.10330205172,1818.17682018973
1976.81681817283,1836.40976386807
2215.31948510851,1578.44155285571
2004.89169701703,1698.62925917636
1535.34137950005,946.731507353362
1828.96930752031,1298.8640581023
1999.03881761653,1731.5172140627
1942.34702354063,1812.6015459719
1923.42007136796,2030.40914029656
1865.33662019449,1983.32104770271
1854.58974646913,1814.54378272955
