M,S
996.151743639773,1070.38456356652
277.858595872997,655.236475400993
526.475710527767,515.737965563555
689.35935705721,440.19607267205
278.078124412555,298.834664640373
327.690870286627,254.956193222627
412.636084198578,336.573716915451
874.950330291867,492.005147439111
871.026278468791,592.374143096792
329.701765388784,412.801139060587
259.961789033215,437.070237619593
291.722884889511,231.474785269218
711.735839949248,690.434719451546
325.118430804857,353.86600654258
532.344778519288,448.25152720531
292.535388081214,417.751155350072
269.025181586912,330.858029804888
622.253173603334,554.886762986598
294.524965505922,359.510750518035
426.934897291773,472.527368099614
891.698116436764,935.007040761619
382.610007475901,674.581252901006
809.068598328999,796.955052533802
804.563996831483,734.829224989523
798.683151238016,790.071562893908
616.873362833361,736.3765946177
644.449431721255,589.884459700629
609.907517726713,483.429176775694
613.715038976319,662.818506789149
732.347672963059,542.986509515971
641.049929918743,616.752433850228
482.351487673,823.947616142925
794.566942779236,750.6491360068
1099.4670749105,740.184859103711
1096.36094756747,768.779152990009
739.792756397799,768.400065078824
653.604869117939,607.408173103463
343.391208985955,408.17730561896
391.266329786571,614.822750004406
