M,S
1193.74466919461,1319.41302756766
1274.81615438684,1297.5479187358
1270.9097511181,1500.50489920941
946.079225736058,1157.77027060952
1007.68669443151,894.401533696302
918.311069401582,1334.84621131195
798.795363837461,1216.09000374837
792.449485009079,1113.28890914151
1004.41805821505,1220.37996173654
976.901846283781,1337.7149123191
899.715204749554,1615.82425251843
2097.82001506846,1437.2172754842
2639.53000534856,1467.73621309261
1614.34446835259,1490.49521074899
1459.2304645856,1381.92671696763
1286.88040837843,1386.96220801352
1342.22755614538,1386.48658086088
1299.06633829992,1334.24890023544
1368.69529254026,1508.93875387948
1888.51431304486,1256.62779370563
1573.97033679285,1279.6497121595
1164.50175045811,1460.34206483674
1736.73086318932,2785.03775223672
1402.3176122474,1399.76456990943
1121.99418700457,1365.97483286463
1339.79253904305,1408.92913700731
1401.61104470753,1536.64971229056
1925.6305721591,1386.66083394602
1252.80393141647,1503.76386076631
1196.49054825001,1343.85878285773
2080.65238831866,1702.35215613347
1659.20840003383,1600.59090944083
1185.3139573491,1347.73687977719
1080.04438684498,1320.34406393176
1603.06384148754,1534.55984233561
1659.60727939905,1262.59346799191
993.352336075931,1128.43531087485
1075.17727385655,1384.14165347147
2213.44607675967,1090.9709290771
