M,S
1758.53388132036,2102.50437277449
1733.04250732427,1882.23754162233
1829.77506271266,2345.6419560371
1545.56907475279,2185.25652717538
2111.47023620524,2679.66793757454
2853.39606456739,3679.54260850926
1876.10368295568,2734.85336143237
2419.86867440472,2934.75501381998
1503.82673156571,2751.40157751558
1547.42541381441,3475.30183992109
1422.168133208,3063.54930245885
2126.56309226378,4078.33553240279
1367.13657631369,2660.83899506487
1114.84679630818,2901.27797243137
1157.67517863811,3200.61396341468
1884.32297935976,3150.93858662585
1660.32587534912,3515.74951641973
1452.61027264913,2553.23110750032
1855.99156863253,2751.66721097663
1819.79205016136,2943.29723311898
1780.9848577275,2972.29720199941
1805.11711764859,2683.15501719881
2420.97951282936,2839.73755693549
1898.72247003365,2699.79845351971
2100.99885422831,2491.40513074399
1911.04485162579,2747.73519039458
1582.50164914322,2235.02146604899
2314.1852020136,2901.86743418506
2406.08599556512,2962.69125551625
2629.42007198258,3191.73891313039
2148.03280322612,3528.55847156743
3300.61075058827,4335.14282146309
1747.24647612762,2892.59143324006
1814.16483661182,1988.02845107874
1631.69833465251,2789.85452795988
1741.21301002399,3192.4534874031
1726.36942143911,2434.01659188295
1431.86394913446,1964.82253939285
1585.10964467677,1140.99129462647
