M,S
923.303795090082,1844.79934042221
1546.71515857197,2941.89033061256
1213.35527953216,2007.88880310166
1376.30815477548,2814.81107769635
1465.66076592648,2794.70396671904
1247.91301354959,2034.98147016813
1274.47553846937,3023.69394733572
570.051078133821,1288.74879034882
901.028580910169,2500.12707345034
1077.89016863402,2363.96826069776
873.73124186342,1964.36821495955
1379.28202225807,3142.27059944538
1131.27045508907,1747.66970699436
1319.71560101415,2510.57819209418
1452.12123817694,2544.92229337222
1642.93814221601,3110.06244023994
1558.91537394627,3192.6233098215
1000.17581785285,1364.59547278623
1283.23963461373,2643.73652044349
1400.83244917375,2692.3882625293
1204.0468092301,1776.24024687925
1342.32756530783,2597.72485758977
907.532647022487,1523.01671806171
1317.02696582069,2146.37473837247
1389.39693182994,2625.38315188635
1564.00686981011,2803.68043656263
1849.67400474002,3398.52994270403
784.462925872868,1437.95074884642
1057.86686645602,1788.04654460034
1588.78474270903,3022.54572677489
1119.94233588332,1688.07654350927
1355.86532731017,2735.51697806502
950.742472034764,1919.4087045478
1223.79179260823,1879.68960522187
1552.5389295228,2811.61279253147
1099.46872075598,2248.57108698114
1533.05436841501,3243.68340187609
920.376618693822,1850.69694295747
1117.70557762647,1724.45355338382
