M,S
786.265236886799,730.637941427162
875.52660882414,713.59687146974
870.826512592451,661.268268301051
710.727218186054,522.279403221316
877.636103836762,765.993149359761
808.525367789582,917.893730568193
1397.20351765341,821.503969054619
758.365578756085,743.276036950544
665.156808782578,778.440760759261
813.292645426209,724.80919220653
1128.12114552605,880.440309732305
661.571935306415,580.244638792267
880.116383840165,818.76378199777
922.18534335649,744.251196473644
850.715879481565,829.360475182147
689.607310281358,635.288543691365
693.345144674521,836.401371723205
709.211721270072,909.621436693927
641.778860554291,693.297705063625
619.647694477288,682.14830057007
645.716351316572,577.63016752482
913.676510221454,711.036258195161
1076.47196174253,785.732439581328
1226.18812682252,885.9510392132
1280.27362077469,899.501658918467
1225.6335541545,618.74977599895
1080.04781928042,726.499180735332
747.358049501475,580.075400909266
985.134306539878,773.346959011543
866.456433334746,771.861354375311
864.578198961246,645.835664877237
689.443205168164,631.504932556913
1000.45543594692,830.31264406633
900.481207561686,667.002683418864
909.250526064923,764.291608165633
1138.22488145209,786.395801696435
1165.96035538097,570.361489909662
1046.156751042,625.564798395864
1039.54470626417,796.4575731564
