M,S
880.762823885677,1391.04849344091
710.980646287191,1262.16921843807
766.818117790814,1172.15631307545
972.883462909717,1462.53286208693
1097.90064436746,1179.81831378606
1186.05587493495,1290.62368532344
1563.78462874286,1421.08347834344
1218.60738263098,1397.74200172341
1127.15077020146,1414.52747608075
881.298309512566,1262.07064046112
1021.00148055579,1247.72162818898
947.247128055197,1135.64519056729
887.48802213389,1098.75065992635
932.4840168153,1124.04513507546
997.927851848895,1331.35275086061
790.201184915865,1092.49966015992
824.70568522761,1206.75637638513
777.47328333824,1156.10419906207
991.920690393066,1254.66211816702
800.027118823477,1281.85261664723
724.826928365406,1165.78324938776
760.201858333468,1081.91832966536
1046.21198467192,1190.72551498231
993.209436078788,1215.46446898111
838.264310201122,1088.71844105368
998.490904103045,1215.37866927235
1021.40230076878,1248.85107308834
1101.73068513023,1173.53206208445
1264.28771953438,1395.67440622724
1165.088530937,1534.24483096518
1342.9052489073,1425.62766845055
1037.64311390681,1258.22851870213
1024.44162124442,1229.94372093843
959.62558486897,1238.21001712903
879.001839679596,1186.46608825442
949.257807227595,977.91729399792
915.072155051826,1101.18363189801
837.92052607157,1013.55410614913
768.07525960167,1022.54390677725
