M,S
1679.74081921321,2555.05968493464
1346.29623504273,1792.6895708354
1419.33367729181,2128.00798270087
1092.78018084422,1810.45714644959
893.244294601238,1411.08465047738
1020.91088012337,1326.87078970806
1275.27905147752,2027.74964564915
1665.13845418745,1765.80575790527
1085.77403889409,1617.89266265802
1209.41638308786,1566.33707691461
1062.13729822024,1235.01463084223
1110.10665683277,1723.66336029282
1244.01228413853,1880.62344405515
1181.75254313515,1462.55933174967
1232.22207238121,2170.18514470629
1107.81207401756,1660.69485142456
1181.90708043941,2041.20274758908
1200.33849415066,1983.31538859105
1132.45088202079,1603.57967650302
1207.49667410948,1557.09366864975
1647.68497226241,2389.17460803405
1106.62086442121,1298.6606602121
1188.96428817214,1844.90839382384
1531.56727077885,1998.48284563161
1245.44176682592,1704.18170589867
1706.19929378843,2918.4707542201
1466.25765799105,2595.69411793154
1785.48617067512,3000.61368940914
1720.12878861287,2922.0739639545
1923.65812588676,2820.70262776768
1296.26026315523,2261.62358540052
1120.0481929071,1767.24450519026
1362.14480980679,2602.88877184054
1626.00590880609,2458.86581140713
1306.8277644138,2302.33937817879
1300.9813264654,1843.6039084927
1145.65751163261,1632.59643334747
1148.86749930022,1801.93976736977
2099.33672507984,2200.33324426367
