M,S
397.955191309713,332.175436714517
537.774978135657,183.125527488271
404.339719956306,172.220113424942
754.157021495582,170.661871284142
909.335696846376,510.95749052549
909.541886917385,549.921706773234
709.988613872106,688.362873627336
1078.96639336724,712.187192397976
1031.52477723479,405.818351834478
1213.17357762848,437.149128923639
1493.6444601715,361.045572577199
1649.44100492641,377.691548546081
1220.48925441735,243.380269480961
1861.77182463644,316.746698575425
1700.39370922114,237.769332806885
2113.04875281411,280.791526080375
1275.19696113814,757.535370506987
1828.9199275434,645.912301158839
1495.21022484888,881.984259915411
649.554167912341,737.301177084689
364.890816517321,294.545202008702
476.242076425804,316.072947287882
494.515661891323,468.376780205412
656.71460366916,700.548484232912
754.392163609941,611.799492229927
655.703839324444,463.736793994843
956.586470492978,1087.95686519383
1571.89847560919,1334.73961486744
1136.9119737003,1114.27548784388
1079.08422611731,768.913540015568
1278.31986694845,311.979658545013
1233.18092131161,235.2068102078
1496.8576963228,223.708855452657
1512.76919009427,303.345948939152
998.092011099251,316.779530231348
423.493628809068,227.513441797808
310.254814998612,234.675120307324
309.641247406948,358.23530777751
690.509442926448,598.640428630649
