M,S
448.648387315199,269.798639141503
682.668763663368,767.97951005986
501.418147167976,772.339090527822
414.013610855696,610.992506602072
499.622667856428,454.116446674428
649.046469741788,530.90691099345
585.806318342844,774.156253903949
486.05647941065,653.494915706119
565.117277011698,643.814729154259
584.150425484543,584.940210009857
581.000765794305,693.016881183661
562.003182217716,626.275348163883
519.828256338921,682.848044776995
557.570217146399,689.463853137953
526.000161559854,601.107364042334
527.428083539023,707.549814509006
506.395873982782,621.756642961042
484.338088631885,592.915176450195
458.398358689359,552.949714380138
478.679534646883,533.953678592188
475.650292878302,648.108741502456
345.962120798577,481.046229733667
359.458266158335,420.79412011067
324.744793578611,454.548591721343
308.640482629329,501.876190705475
216.822192654169,325.172024327796
492.869572112035,460.020814029756
358.114083212195,417.239549960324
252.259007136558,365.675248476414
620.094652931339,488.726550434622
462.654650958777,617.666948704344
344.462390419559,651.110531349049
361.381290927527,392.169182016185
435.966306624693,443.26995888332
465.809542337568,561.639053739117
493.296862419111,448.881195258383
430.638335080489,517.340964954579
413.354675408112,473.6540341324
342.485502939867,363.459691545777
