M,S
846.087937074392,2434.50869391156
913.341166806109,2764.27750457125
911.036708584413,2227.90342177787
570.008084554165,1408.78515255761
728.339412358127,2076.51356368497
722.358898883705,1970.94912444741
719.217328234385,2102.05429587302
692.730741146048,2300.96246363974
898.327771895964,2271.19931626285
1101.93647767332,2755.30375701996
983.387774526377,969.657937776592
1084.17672454613,1629.90099281905
1143.53389517502,2895.41552983215
1042.83989714942,2686.48994437692
715.839821209031,1418.42807084815
972.563679181508,3455.2433513605
737.736240571079,1389.68833964755
878.595198024342,1639.31044969742
867.906426615128,3153.67956479534
1050.09938604012,1932.15878476883
771.21942665618,1432.00379220979
925.126315576054,2546.18544780253
951.949879199432,1594.32497272924
919.487122726191,1845.25398948374
990.873193893568,2489.88930629711
951.642632817587,3344.09430632993
792.697498874539,2034.56581428094
641.273799044763,3507.48170123241
871.048637841104,1626.01557708652
686.771049962571,1704.32318032971
679.079891737578,2681.77483297071
657.981957609072,1835.14553924211
1886.46849474503,2964.33719657906
2079.18743755127,1786.70827882197
833.70006018015,1765.13496144462
1090.83577560657,2618.73591720792
813.415642261734,2141.88384658188
739.235739360656,1367.07441655479
737.700297664459,2834.6184681746
