M,S
936.018099985597,580.677677994001
882.377069568098,592.160266266973
372.699941761355,392.023989489159
428.740597791395,151.756833432471
214.295222187881,349.562592354033
250.565528444975,496.057713621379
227.519336122518,481.872468746359
286.34717900466,555.931973094875
309.930016081348,562.094793257138
312.606179955082,587.771692542981
259.326736911353,543.274489783892
269.328978490225,520.145669443572
478.939196165543,589.821158894111
397.630563352326,559.44864423425
410.122595851924,562.347279242111
416.553078882016,376.47696908678
411.532152742634,424.736554208431
438.277160378901,429.397651874754
396.786048449922,405.940879786145
399.310224560332,448.402131926653
725.416749352147,305.987636934049
370.17497254903,291.171942519229
287.271311162366,244.167960308521
302.702111085035,253.567387914853
314.770061173069,495.744421133167
331.02159074244,640.29493438686
364.027986012551,738.237751204019
367.746485943547,671.200420797985
392.607601077363,738.225217465548
389.482853567595,716.947773401776
404.693480394862,665.442755882485
414.911476901617,572.418276744625
429.570567598197,664.152218958517
421.215631710611,666.380631192209
388.324900892593,558.538884913845
417.915124994012,721.320741221027
432.493947202743,634.903978739512
399.299897467968,715.761024672624
520.220261122567,764.227344181782
