M,S
865.755489100826,1758.31457778375
779.723716818002,1374.86988453625
1222.23126835615,1242.30710708786
1219.44818245531,1331.48841572511
925.413915153938,1468.34304247329
1167.39876552501,1649.68618657802
1303.966808885,1511.31092484249
1033.04720232093,1365.81408863171
1200.23358202196,1861.36763519451
1127.38562551502,1847.98024900661
1016.82395326772,1613.40021853742
755.769592349474,1983.23620236947
1047.15863270366,1680.79758797396
897.06467945912,1169.50876101844
750.3344409437,1301.24256655499
891.374325892721,764.040471146699
828.176594294407,1249.61317065755
965.730808678725,1542.61956797508
939.031528406612,1164.65004342131
1033.27237706096,1209.33995175056
888.608411814701,1517.23367334646
793.284263382044,1447.38940276375
851.221076070009,1401.15031924347
879.79801590583,1035.38575047826
812.084137926822,1150.02309128797
861.226052256256,966.690914396472
1416.88415962658,1618.65924449628
1140.95580701208,1266.70265538296
968.954579677519,1143.88452267567
1103.96138389731,1291.64236842421
1036.77323978155,1466.16806072616
963.416399924134,1357.18057324539
772.911696613856,1305.20230275469
616.838530051392,1263.81699243897
823.70204683115,844.676514615921
992.570507010137,1103.55487742226
808.668777693232,1002.02451887345
880.693193639501,964.993646098932
1038.28633881727,1042.87580905353
