M,S
2893.86989936422,4097.93106191543
1962.13491512602,3298.66193134888
1765.70732350217,3325.80833434979
1130.88895153472,2362.68599614249
1203.62847758457,2786.491130107
1236.89840209419,1863.88947548557
2173.9122772026,3763.95955433633
2201.56658194164,2340.0313396054
2338.50235184076,3808.81039819814
2328.70764002711,3255.48951149044
2726.62722871241,3126.94860095186
2151.46321078764,3289.60411881552
2364.9554791424,3535.66691211449
2488.43996484499,3450.73392273906
1525.64164199134,3409.4052070996
1465.6329471297,2130.18793146624
2458.37695046216,2386.02914200458
1444.52191605361,2874.22155597859
1485.98077692731,2651.8053972045
1389.08838796968,3994.71148531365
2674.96583636663,2254.14893844435
1761.49159433167,3193.00745714555
2214.58055289248,2015.05522365923
3062.9395800699,3982.03068226748
2807.84580966093,4489.36380702637
2207.79863300667,4307.31698987757
3826.61027802997,4609.89470401401
3437.50799757717,4989.81323331454
1568.63241947923,2861.67302370624
1318.77741240176,2914.21016931802
2074.17452790549,3305.92791071501
2202.74686601808,3461.36491861644
1945.81517546496,3985.61510578187
1408.16253737396,2311.7208264647
2498.17777496206,4176.96942427681
1518.21288285356,2867.16636247212
2109.18367262653,3991.32253684119
2224.03902223667,2492.30633169642
3052.77419093396,4096.98732516651
