M,S
794.68941220782,2009.57272996963
1007.79036082808,1317.77305161135
846.332887636878,1374.24613346737
1107.51513840006,1648.654156141
709.4836663281,1064.6408934503
578.518647836535,914.676186544959
774.479370677431,1504.71574919363
684.394919977297,1235.23178046239
1051.06280280469,1858.59944782022
1076.96291555465,1569.08002759717
816.966368459651,832.160716965062
384.596321021823,474.163285052313
906.232694703834,1164.7865278246
303.677290152904,821.88740404496
408.284426097729,777.312655941806
716.425024425222,1274.99954836537
582.570645579412,940.812867099619
839.947598457968,1122.22105565204
747.003470653874,1278.28900531293
727.75946079023,1025.05457994687
645.139354343775,1025.04177801419
671.006785659789,975.121528747488
571.282246697784,935.388392878015
264.299336195808,467.170786750017
704.60764234022,1010.61305323874
527.94217295653,1353.02149127564
950.33552437947,1278.3551934615
894.494294386363,1818.56000500075
485.079380562782,950.474761695095
769.959413823622,766.988280951281
889.344427272155,1318.4513898106
827.406038343044,1172.15452386215
636.742417657202,754.282574698014
719.69115569194,957.880432124139
654.54839626669,673.192378168633
656.3472200212,574.555593365398
354.598486497456,250.931614642687
507.619061796017,1860.70356673482
742.548348682145,1462.03049989777
