M,S
2500.42846936225,4376.41155679762
2210.82734813232,4123.61297343872
3213.15783353381,5209.13295326453
2130.76146213831,5343.15775264564
2124.23893764214,4433.23151489799
1835.01637351933,5563.13090042381
2417.78123523347,5692.2781344785
1800.64270019604,5036.39131924744
1756.71953199866,5548.75635001854
1652.11501106458,4921.12507276703
1528.63303447529,5691.29469379959
2489.10995714621,5262.65897703392
4872.31663062568,5102.13666787344
3710.99372943095,5364.05086350709
2472.80583884004,5151.33244928944
3499.51439807269,5171.19972184848
2225.84777006092,5149.53249893888
2827.76407359401,5180.43292503237
2195.01233631797,5188.72037239418
1560.24866255141,5275.16342111771
2348.62348046636,4667.94796904936
2542.31883415744,3739.25943259688
2452.91960614566,4234.10523853585
2715.86598181667,4497.53335185839
2093.89683722209,4621.98010181301
2235.25983249354,4729.44912919962
2207.7855701739,4570.08802740449
1955.86788966882,5479.1336832643
2190.78893089841,4917.11365347249
1667.7102401616,4521.74625732378
1773.67382317086,5203.47821638817
2893.19779117496,4440.61501010628
2684.57157983135,4837.72246349187
2671.99726175649,5179.36773058964
3011.7531444523,4782.5887599841
4545.91111952272,4725.30161576028
2260.11622334479,5092.03091488136
4265.20715210207,4959.49161937968
2661.76858108372,4995.8834084752
