M,S
0.484697986446775,0.444979587495157
0.62693407238782,0.539854480036197
0.596530645795008,0.753439705681758
0.507645544712875,0.685967245169871
0.409690386084367,0.200176609474358
0.553015600987534,0.401118107690925
0.345992206511684,0.441488263639993
0.490953053669926,0.0817535976807202
0.320907989258448,0.340377289844548
0.400714122674166,0.461574128336959
0.198782819281583,0.271056167986206
0.43579214384972,0.361198597365875
0.57390233605247,0.355072029223344
0.373720339494353,0.37260606729507
0.594207821290676,0.368147864733712
0.266641831496,0.253782801939319
0.437766102737268,0.531627509261457
0.370922139285259,0.227877205359861
0.541763344489114,0.470916355241117
0.732316118957719,0.692664744568144
0.353462836978891,0.300847408916135
0.444132543347441,0.561090764482687
0.342522733744834,0.326527888455541
0.332982678213039,0.323292962261454
0.480185777216682,0.279017485461608
0.587340536554509,0.351365632525367
0.603925441884364,0.207038331960817
0.584291156795127,0.539045946161159
0.451409936413964,0.312591728426524
0.822210219720285,0.668583315113915
0.405213059754601,0.321578600185586
0.776124973756533,0.598753716093918
0.748834147593743,0.667200677048427
0.374106112766063,0.313245293425485
0.386706565762516,0.421332089059342
0.583480853607265,0.192614042644211
0.278499307709916,0.391151439802973
0.353026061768248,0.263303105428307
0.327897741297998,0.289894049119511
