M,S
0.56370984715934,0.34680372890028
0.52953877929956,0.290511670848138
0.443922108085504,0.286585058386479
0.407604205296037,0.232376578471839
0.339813077295069,0.300649357199435
0.314029453066982,0.485674982600851
0.327866708029169,0.269378361721532
0.414151706531355,0.256277140633654
0.347766015867514,0.399124144134614
0.516349799198488,0.340124284605564
0.502604378329181,0.315396224351201
0.316357663950954,0.366157126831853
0.406476415673228,0.233920849275597
0.528209743870497,0.260586454746968
0.596268174253082,0.388236287972178
0.511193826343018,0.309130388027857
0.554399656100998,0.437384081377618
0.48619188889004,0.431035800873555
0.448329626872551,0.225205714099233
0.351064847768976,0.398004277261815
0.483321366582792,0.162712713700772
0.639830085980496,0.44215689992032
0.554624478929091,0.364759442706766
0.650207438717577,0.43390546400441
0.746591569650378,0.451132046384823
0.685350947617563,0.481216219423773
0.668974925732736,0.330205124586034
0.498017536645851,0.298944995514599
0.603219670278322,0.29009269804949
0.303688961724942,0.202421544573065
0.353228559995368,0.267690947890338
0.434527900441993,0.198680962252073
0.48209396033106,0.237083392265337
0.672492696629178,0.376266100230324
0.464261787906044,0.37699279672562
0.511431985500905,0.314176241459262
0.499743850581648,0.370002293567924
0.454488856759636,0.295075460503468
0.28312733373864,0.220544645149904
