M,S
0.771653861948416,0.788491872080437
0.738382989107747,0.742095620050902
0.527545094692146,0.537802401079313
0.468359384539064,0.2956859385234
0.357211648935558,0.398081239416582
0.500891641426466,0.32399452147958
0.608911458972105,0.376397741478495
0.481331592070706,0.523053898810208
0.464301149797014,0.450258413384438
0.384564828194514,0.354463644675434
0.481619769759416,0.153850587695953
0.24882546110053,0.284524349893969
0.473023752782534,0.350976083161184
0.38580605727063,0.343751336589075
0.484259320530586,0.368951853657393
0.366309633849232,0.67347840727653
0.379343820948887,0.312227865110478
0.379360788541535,0.55802916829199
0.465882547713734,0.48296975201454
0.305749251591088,0.581355282282839
0.543968633979837,0.55227577989994
0.542568678983274,0.645130768409286
0.436386290986408,0.341155038526194
0.32792156019704,0.577569113073034
0.337967569636021,0.653751488350995
0.386422741544457,0.429436123852709
0.327833897174643,0.475728289557027
0.342032822527245,0.334874632000528
0.356047739049912,0.313274927893206
0.400485194659255,0.396098380148459
0.226165514454792,0.296030563590427
0.394092810641279,0.353652234476716
0.4451525838146,0.425382986354592
0.20555259512546,0.203221782490145
0.49377952365163,0.461175931456847
0.582462857483476,0.398757264209169
0.280216529023038,0.407842262855564
0.540488108959185,0.406758259686553
0.409552373574918,0.260512810894474
