M,S
0.53914821640245,0.601958163176702
0.559964998788794,0.704584015801297
0.349789923056411,0.711470588291971
0.526810128743986,0.657136373126055
0.613021206138656,0.76928657379389
0.454402363429717,0.392028931878912
0.436801414357344,0.584274354134529
0.292237250637911,0.330358345517186
0.69624578341624,0.854080158622329
0.384726704245619,0.883673534594086
0.454140416473598,0.760783262097257
0.690619400219835,0.694828896636889
0.535993609695387,0.455138091468255
0.365712226340068,0.486877917769947
0.339047981019705,0.663353636092865
0.234298907365844,0.344964574760719
0.339308228649667,0.450309759206668
0.313170322744875,0.369195780500543
0.496716390669533,0.577283154987415
0.563070676157382,0.680791275152158
0.36367095122618,0.527601663106548
0.45320577871355,0.287022829028174
0.386270037757246,0.284391275955827
0.633734624158207,0.430612209368942
0.441959338064214,0.602788772540899
0.543181115782109,0.435232435291676
0.446591476533394,0.617916607829717
0.548579745857763,0.422276870699368
0.364851891442608,0.409360177529393
0.688406144517686,0.587899606448591
0.344360906537049,0.400730014496516
0.461150243973882,0.590581685242247
0.459364173238208,0.662679458048944
0.350838964576537,0.31849815252738
0.242117767954528,0.48003645338983
0.502742650513345,0.388388799798565
0.468596400295643,0.377734186268352
0.307795175088471,0.277993763224416
0.297958881155189,0.244982062110985
