M,S
0.722648336071524,0.813930843412326
0.454227823196187,0
0.666043670326343,0.867207443525884
0.520894600230606,0.858097023024562
0.658361994726941,0
0.590259137769929,0
0.605363415569714,0
0.750045650982159,0
0.643989240064358,0
0.586238001793655,0
0.42652824684564,0
0.907996599188912,0.936181239313069
0.450591968927301,0.952407942710101
0.723068618678636,0.872769769100746
0.794160940402111,0
0.365530482649768,0
0.277855342233934,0
0.337741831483044,0
0.394570701294198,0
0.4023555647709,0
0.277057623597808,0
0.464413425580332,0
0.503923353714398,0
0.637683417734425,0
0.333425008057373,0
0.368291668180722,0
0.419774421387191,0
0.30995483551991,0
0.37114673958727,0
0.70056672981442,0
0.738636585982143,0
0.53932349498249,0
0.576965899616045,0
0.50429978128287,0
0.503445200678907,0
0.474237251560693,0
0.56148132993735,0
0.667618013452938,0
0.809825960713803,0
