M,S
0.443344606795935,0.359899334323583
0.512076665822603,0.579901728594564
0.487408745401114,0.343361476782414
0.58770080749389,0.459661104115289
0.561438088445421,0.244171282032094
0.641510279067196,0.442864515243742
0.58426688222919,0.361096487406541
0.437918682513956,0.263426145932614
0.305066223797011,0.369296716375036
0.278130849200844,0.339208772895598
0.781863569189082,0.483480636913076
0.561858558462494,0.573657061339729
0.421457158358146,0.327315097982194
0.511307240124901,0.55037529641671
0.360005497107208,0.279906854991399
0.452589640834068,0.514690010427404
0.351853751291647,0.34235439576854
0.575570978948461,0.632652670455633
0.599758393893949,0.507804883550686
0.408104181697165,0.304565509246557
0.516405528089807,0.40228425088697
0.558589848252536,0.579492387809191
0.365405416786136,0.300809837125048
0.426995078222597,0.326469931229673
0.347183711317668,0.195630838241202
0.360740322483214,0.407682086428499
0.388254862078924,0.344146737630502
0.650867912087752,0.606030454755997
0.28843855222769,0.342514580209007
0.316605048124777,0.280146421806654
0.555246155069699,0.39223735759684
0.68182954727909,0.554614390370889
0.371685402381075,0.459896902947701
0.492545844702221,0.303441522486035
0.398754339683421,0.333145471750673
0.556859716092311,0.494486912768829
0.602664754064361,0.404000300830996
0.437998045874268,0.420996647443838
0.390236319078951,0.402651686093128
