M,S
0.628878701455699,0.396349650956796
0.385451979751186,0.450210626628298
0.686692446796571,0.698013720972839
0.35093524371113,0.375413696722257
0.598543198650205,0.529565076947513
0.440655108233935,0.553240205013487
0.678243134450484,0.413514691376029
0.545292107000194,0.453335555737195
0.69698523228107,0.352287474538462
0.585384458606483,0.386857196965275
0.699289182557899,0.319204419176418
0.487464919734473,0.508536491766976
0.290314106193249,0.323641874510192
0.426060875539472,0.32541948005996
0.65850766555751,0.422250355847159
0.572900156319129,0.274967171909424
0.41827182072835,0.307110299220378
0.67929384769802,0.289570921851766
0.349667427733933,0.287007344140251
0.672004234562424,0.264816997571306
0.353456965186721,0.391351327856404
0.555137390438289,0.661298533685041
0.148279549123037,0.307626209302997
0.660584113087206,0.387912340033108
0.355757052301006,0.315512372807254
0.619238486759045,0.372986597579982
0.507011924847087,0.520211451396785
0.788172160748885,0.442719592915366
0.567469736216089,0.347445141079307
0.79538137270269,0.371818851854239
0.514784936751773,0.458621077150641
0.611969509296746,0.325440516412878
0.471958218090817,0.382735075987206
0.770102171140774,0.337841472194884
0.554833177938355,0.380728240234633
0.447137073902989,0.288631685543336
0.641910081625544,0.219421916462797
0.395042888238418,0.392005834519752
0.620536012245284,0.268931245558435
