M,S
0.369777107035989,0.511871994626095
0.393695172970257,0.534580131930553
0.251433251819908,0.578961460275965
0.287784951168434,0.398472818576018
0.667604687711209,0.482012726332325
0.418522338624429,0.264320034090003
0.499958818760588,0.532721176094042
0.293789600192603,0.629328576385402
0.437257200159011,0.6535110926787
0.306258266320194,0.634687947802762
0.251393382637459,0.740826090337336
0.591951992204994,0.729566157394193
0.498177563359609,0.764444910490457
0.530419789959085,0.774248671463981
0.60395572805734,0.668886602304462
0.227898214705637,0.403381645449708
0.618910055362894,0.646513362441239
0.372810398087107,0.732825074943722
0.436125282898247,0.661414340062016
0.372477917228502,0.666645365268786
0.406823377696234,0.530126122837889
0.490008295030692,0.669176705767017
0.200250812854724,0.61538871553027
0.498491012974962,0.639015838238563
0.666641933834231,0.769753658707135
0.338380429058538,0.478280409681722
0.519425931642142,0.581344487400405
0.509997028903456,0.66034625882053
0.575379588988321,0.747045445620437
0.571058825225422,0.714232584777958
0.691914597918093,0.746874709029816
0.639794947765978,0.66813782366521
0.314821731590863,0.713803809793288
0.490318804384679,0.679966507336942
0.543404507662845,0.62440942926166
0.602681230398438,0.661483736042516
0.761349745639885,0.625597408882964
0.394305234417317,0.752096472339879
0.664685121301759,0.74214795476311
