M,S
0.50653622425371,0.418159661412572
0.584261408441996,0.356049456693969
0.404141161716925,0.34643427851493
0.354243382375336,0.37751251109236
0.423357926539268,0.384846388139533
0.364521690809352,0.522648442611013
0.63443907369737,0.62669392502268
0.414623805427211,0.411712412066206
0.666272508781502,0.580420062493353
0.367696295695989,0.325052261070001
0.289421524283267,0.279963060512951
0.371325262226626,0.318055329618055
0.428541308167338,0.343092342081723
0.347528948649296,0.262773283983327
0.212043187124113,0.226958177656741
0.19715939540888,0.202013453367505
0.422913129598069,0.347632031706721
0.559592824708794,0.479112453185604
0.624720989641673,0.56862392162083
0.368539707328256,0.414070424529406
0.538294182224179,0.557197306923739
0.627791779648797,0.549758144596091
0.518976105404334,0.300887593371087
0.373799412964688,0.511860563726863
0.353640331654586,0.577627729883111
0.394967519309735,0.525737024056502
0.345621385675929,0.425084181662127
0.404414449499615,0.349907261796706
0.290221856604002,0.211046329762199
0.250010294194307,0.361580912874762
0.68744850192136,0.624242077024578
0.514396894121594,0.526821194850692
0.679132656213758,0.467217250622131
0.386800273437278,0.54233578693354
0.677444622334376,0.49362827019242
0.345621433493972,0.293686201198945
0.306287716005552,0.280411954061498
0.700449243421357,0.67477343111585
0.650257120390103,0.614718637599509
