M,S
0.913873589755059,0
0.76026108238998,0
0.948184463745427,0
0.915635208032326,0
0.916524350589853,0
0.472953878204339,0
0.621105341736745,0
0.549740602032213,0
0.934634283133517,0
0.733461422644273,0
0.725459007790887,0
0.958655007885197,0
0.972591686490206,0
0.844135585706826,0
0.874707477963422,0
0.781394018810689,0
0.876976555823283,0
0.923515335934605,0
0.662611795373464,0
0.7501809879005,0
0.694770442811324,0
0.834696753895968,0
0.591366392806929,0
0.706157420264765,0
0.778895197460334,0
0.651672712097359,0
0.633459800928112,0
0.529292471688255,0
0.668238154548066,0
0.552020041923653,0
0.527032124390556,0
0.658461241192602,0
0.639022436975035,0
0.686101462788316,0
0.676628433104939,0
0.595109857843944,0
0.53744611518133,0
0.56624078756182,0
0.45345484070102,0
