M,S
0.876843433223775,0
0.738302684945886,0
0.661203214163012,0
0.777748643358226,0
0.486597197397751,0
0.809890487346878,0
0.736746971163503,0
0.772468092530937,0
0.836589403174336,0
0.478081480085714,0
0.800180012391931,0
0.8672334979696,0
0.726903187384407,0
0.725545920387208,0
0.426649425710623,0
0.596539930293047,0
0.622320215475031,0
0.44717721658155,0
0.521218756135604,0
0.4918265428892,0
0.576888262654888,0
0.420472606067537,0
0.374947195521157,0
0.559314077181545,0
0.755828179570722,0
0.724442198667185,0
0.554586551438359,0
0.638506379966922,0
0.660490046175962,0
0.638315946634291,0
0.642814319353141,0
0.565725105144029,0
0.619491423217099,0
0.624170088029627,0
0.653098558135664,0
0.655917095548445,0
0.539299175092626,0
0.517546131884488,0
0.256929914056527,0
