M,S
0.387816173376916,0.664549531449305
0.27835382390146,0.396318522172027
0.440977723940507,0.811001887584653
0.284604114875824,0.578506345805842
0.285922845819646,0.5718531016574
0.397172076448983,0.443991592694184
0.177562954693127,0.305204694388004
0.717072800946452,0.464633352274319
0.252372621953579,0.319621500449656
0.621486604696771,0.342546208031724
0.167464926722976,0.31226959365647
0.284168870701071,0.282654552576423
0.32774445900929,0.472481875449334
0.389704891427223,0.623119111869458
0.231726913357188,0.27367035222205
0.243790363081148,0.337967913393017
0.417782036950793,0.473960420033205
0.366413513800538,0.466310249319147
0.320924179704518,0.274380046039734
0.310926668923198,0.282397570470817
0.574722032150932,0.369950853795963
0.332333628670763,0.395392948747559
0.640278370548079,0.579840174222251
0.17066820894496,0.21327085495633
0.333256111678522,0.187760489145272
0.299405076231471,0.195066527434846
0.483023057119188,0.338128047135652
0.21834232801327,0.278866949912672
0.14140465103731,0.375496545067055
0.230326831578319,0.332637102370906
0.248491771923959,0.285186844746932
0.313504697657787,0.418363555783122
0.181130355652827,0.176048217089029
0.403981861179139,0.341318102330791
0.244173080340189,0.177774439365177
0.662344904410104,0.573503824414414
0.252382497933112,0.316824671363406
0.274214540456051,0.154907080017828
0.275080968747258,0.364526141189665
