M,S
0.522765392016112,0.439902168802096
0.37440875991578,0.419618910074178
0.274411123152845,0.303121626699729
0.552953688095224,0.501598033290581
0.400226149679867,0.393839676342226
0.477190737321171,0.322195650779136
0.522868084930182,0.316300045142598
0.647852056498687,0.532082831366219
0.442463308234504,0.495123890067254
0.499470299494091,0.45086364554921
0.557841347389818,0.315413972032837
0.748168512228507,0.691710221683646
0.644734318005299,0.617379783284863
0.632144440188721,0.763563567724122
0.275764572328662,0.402876573366407
0.497312994354252,0.540830466419071
0.323536930176239,0.526112765796375
0.378097818769564,0.404449508905777
0.293676932319647,0.367806129635856
0.560801639052775,0.541079383761915
0.534670677463108,0.421123203559645
0.471891879579616,0.517017381414427
0.55353979888774,0.493227038260322
0.499193041399994,0.549487713134029
0.475575166233582,0.436311606267661
0.438079739854163,0.513929736571344
0.355126865009892,0.273413617073209
0.484193098624213,0.631825779137926
0.597685788775857,0.69944228632078
0.679696180892439,0.72080353426018
0.379206018406334,0.356340628199831
0.593634435945614,0.602830854141023
0.587343014096109,0.616071155637422
0.31039613484901,0.475463117681847
0.250755192229125,0.498789910038843
0.426472375124801,0.549840047079384
0.303772315075559,0.38329702041973
0.356316052582453,0.44864051851625
0.354846577173849,0.265458805932076
