M,S
0.260081548873076,0.33181493409085
0.233199405242259,0.304750249377856
0.590438678521331,0.466639561411614
0.485067771266971,0.297176853497919
0.392916995141166,0.392194678870071
0.381093436689238,0.373698959197881
0.401248927524114,0.304508635401261
0.274124175424376,0.360139715186465
0.525671215366816,0.551940589615363
0.651269350766938,0.574690303669739
0.42405678955819,0.516995993399508
0.344945554894689,0.253972485136739
0.387253677589903,0.372109027920657
0.564593363047008,0.540787372605714
0.690292641875089,0.500316861828799
0.46739690929879,0.236916631826747
0.362892915493907,0.270198742006623
0.449413148163369,0.499758859539917
0.824091154670974,0.551318131881696
0.441739272096096,0.134040060402246
0.651599031392639,0.264510905105698
0.350146275066701,0.44017395121345
0.431248478503308,0.364485612753819
0.768423890415586,0.602467654419098
0.95140812307722,0.700379819530418
0.629539969161973,0.600241108015131
0.702058312171869,0.583850715538165
0.735443164083643,0.416567218433703
0.570412575790004,0.375963462583413
0.404013657078572,0.299391690516451
0.670883147852374,0.232715903894415
0.442347244826678,0.43305529750676
0.6981862037957,0.367635450483484
0.288817126470801,0.244407073183132
0.135541364827831,0.221093609300692
0.665741946642257,0.566238560559842
0.30290747380754,0.585436129609385
0.305434124936074,0.409926142589704
0.403931903167771,0.425496097686873
