NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
-23.63082149155,-35.083104151525
-17.2418477604635,-28.2787162527109
-19.7229560863536,-25.8875931230882
-19.6965581997713,-24.6299245182877
-20.0369575493885,-23.7559969461479
-20.7967256131377,-28.7911114716306
-22.4278742266114,-28.6814591022563
-25.3576077282173,-30.0723218485146
-22.7576484198793,-25.9933663326485
-23.322325495672,-26.208558834082
-19.8554270629131,-27.7291472021838
-20.7220264414222,-28.1145135790942
-21.0019936874415,-30.1739574333787
-19.6996170378372,-30.2058610420526
-20.5862988428927,-29.7126768906063
-21.218079612916,-29.6123991599038
-22.3006215697792,-31.0563332847173
-24.6995231245566,-30.3383228894571
-24.3624395583231,-31.3881331781122
-23.9771404046462,-30.7327554790018
-19.8690658043358,-28.5933640942266
-22.1938555885328,-29.3955786799306
-20.2538922492966,-29.5245323234223
-19.8846495666979,-29.8864531264369
-21.2645163311864,-30.4603910978778
-22.3638980626593,-31.3067762619517
-23.7112125929002,-31.3005598946145
-26.3790960807498,-31.6320621483459
-26.603972298342,-31.2835718223735
-24.1593425974959,-31.1677812538976
-24.416012040499,-30.4516622332677
-22.74630124916,-31.6714772175332
-20.9126610333758,-31.2414980790423
-21.6280157647301,-30.9734022984501
-24.4499246215096,-31.0267678987103
-25.9507595045907,-29.3253909598693
-27.9407459986325,-30.8665845434532
-26.9895225266644,-31.7624698012002
-25.5909393038065,-31.5213804659686
-26.8983328382532,-30.7791698158593
-24.902696163815,-30.4150725037031
-23.8048180299119,-30.7200760823968
-24.0703503166958,-31.217313662843
-25.0210724252518,-30.360721076683
-25.5819147487784,-29.6645440916029
-27.5072927725602,-30.4150864798641
-29.5824666745685,-32.0905802100551
-27.2794084878628,-29.4876301286788
-26.4921011166613,-30.4654124528022
-25.5033482797677,-28.8723256407342
-24.1416818676594,-29.845009161764
-25.7765474735825,-29.777432681536
-23.5380095846228,-29.5778813424499
-24.6361858363299,-30.1585163989016
-23.7406107364185,-29.7283596650139
-21.384572387706,-28.2708347077096
-19.4110557788724,-28.1364953056588
-22.9712424815577,-27.8779020252463
-22.9198812867672,-28.7726862724928
-19.0266291636326,-25.7363774566443
-18.1294894767773,-27.1424478425879
-18.5210951840227,-27.4436015502164
-18.3770924494625,-28.4582258870265
-19.5593758007602,-28.7869776869099
-21.6104398276612,-27.8742970026303
-23.014655607104,-28.7543326979683
-24.2218105955526,-29.8361380456976
-24.2874956504002,-30.2478450585848
-23.0744476638485,-30.184501503389
-21.4081086331722,-30.441751723018
-21.1954820102763,-29.9930448303001
-22.0978884794376,-30.8873022098839
-22.8585781463108,-31.2879278290909
-24.4138673188813,-33.0698813046262
-25.6570922051991,-32.2203537878961
-27.6522748767598,-33.2425792954266
-28.1830062463528,-32.1977080889766
-27.5812178993764,-34.3867076237835
-24.9344117958474,-34.2162543400303
-24.7444576530604,-33.0321086966515
-25.466194624122,-34.6156041581684
-26.3124187763143,-35.7044253185869
-27.787446776698,-37.3786612868015
-30.1963229371927,-38.3655303113103
-33.9234020799844,-40.7680063290058
-33.6750634471651,-40.0208413699076
-33.4991503166849,-41.5991837027643
-29.4312091088543,-39.5207213997049
-21.2952635215848,-26.7535559891834
-24.1003367254596,-30.4287991541884
-16.0769542191102,-25.3063015808019
-24.9300111358519,-30.1505251412964
-15.3120015730979,-22.2107495956742
-26.6125323328967,-36.1078714918012
-13.7139643174821,-31.8798230638272
-26.0102588820755,-34.3846769083832
-10.0194932584295,-26.7137388875868
-11.2740986792756,-27.5810933966902
-16.1366155480248,-30.5521449593386
-20.8070631279435,-31.9078053764648
-13.1644753405784,-28.5121771244322
-24.6287972010217,-33.9298898578249
-25.5991617105629,-35.6555243846302
-28.3009431344469,-37.7928359219033
-14.768863204785,-27.7622655282931
-13.3398452965046,-32.5657825095646
-13.1818690078803,-32.6157221877633
-20.2608678105581,-35.4083460048395
-25.6891547405736,-34.1065251528464
-25.1609537186436,-33.5956983983975
-14.3594382744422,-33.2739890975573
-21.7566333467544,-35.5320428254096
-11.3868830092168,-31.3423196704873
-11.9930969342498,-31.3513990606666
-16.5409243121928,-33.2632094261186
-25.0625462015351,-37.719704340719
-27.0031425649603,-34.0696758507262
-27.4530534990615,-34.5900802148736
-28.3225071250495,-35.9913598347439
-29.5420166566688,-38.6053116925514
-17.4847370803611,-24.6526912414218
-17.2040991557058,-28.2125320763651
-15.8229865916213,-30.5064836198149
-11.1177191957862,-29.4187711326224
-13.438963778607,-29.9411127191425
-13.5339257781126,-28.2514332325314
-15.4548694751908,-31.0653100429657
-12.7939014144511,-29.3645825665049
-15.4447624671872,-31.7333839816393
-12.1925970838263,-29.2809591472612
-17.1284434559381,-33.8221816727103
-20.172367582053,-32.8919639668838
-21.487653868215,-33.0734520155334
-22.5442129242559,-31.2180546654248
-27.8001281183009,-35.1542460055558
-27.9502520554671,-33.7402565992448
-28.3828435263114,-36.5299242739348
-15.2655662320057,-24.4900601139219
-14.9873781984434,-33.8465174524004
-25.1829772150691,-38.7377645987121
-25.7291056345405,-38.4999789908081
-25.793690869254,-32.0256548273775
-27.2550528488133,-34.4670381158201
-15.1901133228346,-33.6360725484747
-22.1477459041039,-35.7841268003854
-12.0535014515169,-29.1518763029845
-10.323075602301,-28.9466452602983
-11.6289548956543,-29.9830953934717
-18.5871306574631,-33.5744531951462
-22.9678811615645,-32.0013666867642
-24.9140867278433,-31.1096610560467
-26.7872525900495,-34.6644977178003
-26.400725430084,-34.5933233036008
-23.5258551814493,-29.1439306839361
-13.6643457419836,-24.5249803267026
-14.6539393900888,-34.5559559314011
-14.6750948628311,-32.9344061055628
-17.0850855274789,-34.8600613177292
-11.8605428757216,-29.0225588687827
-17.5052187841809,-32.903846411142
-20.0427999809679,-35.4020654408459
-21.5089976353143,-35.4840320127271
-11.4363715589191,-29.5120864783036
-14.5934825304099,-30.2524420111354
-21.5426201363214,-34.4939250289919
-23.9785116165937,-36.1214766654532
-13.1821861606565,-28.9109325206368
-25.5994734180894,-34.7464808363971
-28.1257436656213,-35.359184615168
-29.0634413505737,-37.9022523490101
-12.4251934460284,-24.1042008219922
-14.2903300521312,-35.6197087221836
-13.5602475625165,-33.0026934724716
-28.8628489749749,-39.6597337670782
-26.1985643286799,-32.0331755775227
-27.9845686997279,-34.2277288720228
-14.1209463271913,-32.9100432589718
-18.6429542536855,-35.7325018543209
-10.2433719646769,-29.5212406968859
-12.2747948466974,-31.240591546002
-21.9805311817326,-34.6852885810426
-21.6980247563605,-32.7274741265831
-19.4755388931752,-29.1408327546141
-25.1938506503263,-30.9281260878421
-21.6315324917434,-31.3573296286186
-19.2177533084417,-31.8739761260928
-15.3387264861866,-22.7751729619899
-21.6802395968158,-31.2812063280604
-15.5148034905205,-32.8954687420932
-14.7945771823539,-31.7510915768604
-15.5640589483229,-29.324443421702
-16.5539465979179,-30.1422372192861
-13.9711083879787,-30.2034320554493
-18.5776416255824,-31.7926034330414
-12.5142905744901,-28.4271894289607
-15.9965247681045,-31.1681159833287
-21.8048704612566,-31.9409945027953
-27.9187820321336,-33.3216992206277
-26.5660483040126,-30.3335127457566
-26.6176973192641,-32.2184372571006
-26.7601981492208,-32.5661641917318
-25.8182401517043,-32.9873525522307
-14.6297061558122,-23.2196640524861
-14.4903280424967,-29.1492660143653
-21.2958648688352,-32.2213595439645
-23.467550043896,-31.3284791192814
-23.799832046565,-28.7840636672121
-26.3235611686784,-29.6445259857733
-15.2273086407563,-31.0573320665744
-20.6976421810567,-31.8562122466448
-13.0079568743963,-28.2581272886472
-10.7998449390709,-29.3179114834904
-14.526329960884,-30.7933837505157
-24.7776806219678,-33.6101603404086
-14.8321723219313,-30.5766452542172
-17.6854881412922,-29.4120161733502
-24.5221689378582,-33.1134109602154
-25.4560391916964,-31.5998946293787
-19.4076838033261,-27.5677764007317
-12.8007266906331,-24.9349123557718
-13.0588113331748,-29.6112666360792
-12.8014383333534,-30.143191240475
-18.5511431390476,-31.5557047209903
-17.4858800697063,-28.4932142785273
-15.1640282370617,-32.086707831686
-20.4185258809472,-34.2673059237059
-14.181910972021,-30.92471866445
-11.2466358060394,-27.4962439359658
-15.2957862560713,-30.8734419763072
-21.1418622741876,-32.0775027461594
-15.5447490629617,-30.7758690117289
-14.6407048781382,-28.6665008778296
-20.3056237176448,-30.5366177234636
-20.099017279042,-31.2599126797944
-18.4444617368125,-24.8265794321112
-11.9154870101555,-26.3168399396969
-12.1965825504609,-32.2989726095826
-15.451345867749,-32.1704969479398
-23.142465989868,-33.1227927319853
-17.4060500485437,-30.5502941584484
-15.3925994601377,-32.8684366231655
-15.0340424259082,-31.2449715947684
-13.8813098786905,-30.2855387315025
-11.1754006842777,-27.3147690995588
-14.9205489945819,-28.7388815963523
-17.100749133716,-30.1567235091537
