-17.3333333333333,-13.4414960304926,-32.288325109756,14.9549917764227,3.89183730284077
-16.2666666666667,-13.4009581303793,-29.4436409908764,13.1769743242098,2.86570853628738
-17.6666666666667,-13.474953583946,-29.8565273221764,12.1898606555097,4.19171308272066
-16.7333333333333,-13.3758691342914,-31.4127049278238,14.6793715944905,3.35746419904189
-16.1666666666667,-12.9396221483812,-28.2923338944516,12.125667227785,3.22704451828545
-16.2666666666667,-13.44487261617,-28.7046709847009,12.4380043180342,2.82179405049668
-16.3666666666667,-13.3995758854291,-28.9172652262205,12.5505985595539,2.96709078123759
-15.5333333333333,-12.8599365843479,-27.5548114760701,12.0214781427368,2.67339674898548
-17.0333333333333,-13.4267957583852,-27.972890379404,10.9395570460707,3.60653757494817
-16,-13.0323052044763,-29.6917039342307,13.6917039342307,2.96769479552374
-16.4,-13.590275872216,-27.8099282730298,11.4099282730298,2.80972412778402
-15.7,-13.5417891943754,-29.0637733906615,13.3637733906615,2.15821080562462
-15.4666666666667,-13.3186941304744,-28.8059707287629,13.3393040620962,2.14797253619222
-15.7666666666667,-13.3889389254301,-27.5622769154389,11.7956102487722,2.37772774123657
-15.1,-13.0127866049376,-26.813123307478,11.713123307478,2.08721339506239
-16,-13.8262397460949,-27.841870539615,11.841870539615,2.17376025390511
-15.4666666666667,-13.3865977464106,-26.4545393712852,10.9878727046186,2.08006892025607
-16.8,-14.2774586287838,-29.5299543654834,12.7299543654834,2.52254137121624
-16.6666666666667,-13.9013736185696,-30.250960954433,13.5842942877663,2.76529304809709
-15.9,-13.5086229367363,-29.9398197479387,14.0398197479387,2.39137706326368
-15.2333333333333,-13.0403399755528,-29.8787036103813,14.645370277048,2.19299335778057
-16.6333333333333,-14.1558626160248,-30.2373584978433,13.6040251645099,2.47747071730854
-16.8333333333333,-13.7346958603026,-32.5501043858444,15.7167710525111,3.09863747303071
-16.8,-13.9961026078084,-29.6323743954579,12.8323743954579,2.80389739219162
-16.6,-13.5100949893097,-32.1424417734229,15.5424417734229,3.08990501069033
-16.3333333333333,-13.2199561517645,-30.3005903247342,13.9672569914009,3.11337718156889
