M,S
1315.1493971429,58.4888298271576
1903.11878751431,611.325362109748
896.985989779813,755.989304625462
911.495710935263,537.612173542265
556.0744835667,797.908792762656
596.003529210439,689.269917639549
1301.86010877394,800.262312771038
999.235957796968,37.7362162671816
829.818014748793,43.9288341896052
1925.0324337282,1465.12957297436
2200.3722665564,1612.82502274986
1042.95392627187,493.53117473179
2216.35342746614,1269.70210521867
1849.85313452979,803.583847835302
729.549901293162,94.1672273200042
974.613693133292,35.5328314012432
607.964316546286,31.6697812705049
966.546487049426,1224.03628495319
1095.03790432428,890.570696165522
1505.79790831575,2186.14231072249
2052.40724360878,1272.36252331173
792.500928421228,595.093943565172
2266.27141112712,1763.80479379098
496.939727686866,475.819219667107
1259.22738019092,265.823948831537
645.669081266459,98.1950266514559
1744.33421311517,428.485060791217
874.824157114941,726.660523386925
1593.7962796294,1631.24162729567
809.703711424201,1022.45601706195
719.332920942731,226.443819747339
1150.75967031778,1233.08950700891
1024.12847812647,470.530161774809
1189.0171431589,811.32862175857
1045.89570674815,276.012112966291
981.594303603533,102.378546768482
604.739631655732,126.108110875126
3568.51961639128,2772.42923427203
2027.84223159584,2058.10699962162
