M,S
2183.02637728043,NaN
1649.82998418892,NaN
2177.2331782527,NaN
2299.40572504708,NaN
1432.39434519107,NaN
2582.76433490172,48.416223985735
4988.32555355369,54.7214539578145
1353.13534533867,NaN
1809.77723233543,NaN
1282.29824366861,NaN
854.608159989842,NaN
1777.77342703068,83.5421386752527
2833.92220578584,86.047570654731
661.881769490624,NaN
306.978699497692,97.587908108651
555.905448351088,105.911168851617
477.535676415671,193.240675969979
625.587045959924,NaN
998.042504184127,NaN
1107.53280726531,75.5150990883269
1184.2034855338,114.577470038409
2350.98998078583,147.314608190391
641.383100059966,NaN
481.962490721775,83.8474222763484
925.794091660787,103.99301479878
326.847293199287,NaN
427.506964856464,NaN
249.094225539603,NaN
1117.04138177175,NaN
1215.76358808877,NaN
2007.20576540333,NaN
1301.70166545076,NaN
590.698233341872,NaN
576.264447222604,NaN
423.765113886585,NaN
1264.84075595698,NaN
1900.95134940118,NaN
1168.80620692879,NaN
1468.62307189878,NaN
