M,S
255.226872544231,193.450665310345
390.648005505525,418.651809863852
1484.88494781878,1303.77978662478
157.916832568824,969.542312769358
662.363222290356,2364.07518596962
375.974841742733,600.305105061891
484.351264636529,673.864349447731
1833.32384130376,3293.59462335903
273.894067010843,225.457394826396
562.281028086015,304.777948478536
153.546644087958,162.780567242021
364.481822458084,166.967351199739
259.267402276547,210.971311586663
435.502834223743,401.069070638102
312.983855483131,426.918353919677
467.664799541975,796.996934270913
398.839813858551,423.541220415781
893.864206270855,1595.01526490013
235.625794402277,532.879040851858
203.091572328126,479.458915741524
311.38845715553,276.981873873201
408.534692036903,336.948211542002
382.448810773553,893.253157389647
444.102334076723,304.320199858512
966.244141340679,1369.71708640503
269.939888627456,316.602199195779
372.930847344362,161.948823153655
1059.5378343571,999.109443173887
349.641875599822,361.561344389258
412.421905634588,1219.36344584522
720.23384014622,554.592706864888
404.536927984923,638.329036338551
954.138458006554,398.809565253905
458.898295800245,381.240317017583
520.46427023999,221.344601826617
204.39234803901,366.242545912499
397.164907164045,171.941013422828
302.546437525417,368.653859519179
225.090629934924,284.125506961904
