M,S
343.16140527981,269.961744830697
386.177846248438,114.467498319758
331.626095955113,148.377129639378
358.628038974691,166.71813503727
360.025259894559,255.951504054328
208.262293783009,189.548615795225
362.297931727724,262.686153043216
483.882339467813,234.768656286115
619.565316678182,334.19776741179
437.389961617805,256.171339116812
889.586244712067,494.331553059112
335.598678509001,332.534934115264
146.265152302315,159.061666866538
1844.04286076873,1692.5653532051
190.493151961762,149.340698371751
232.296259547197,151.649337592707
359.73676194266,297.954678295062
1702.93263021957,1742.8974993897
571.998917712813,297.979318035797
786.951263851412,609.854945713525
494.786460973092,478.215559134848
272.554209351674,332.059825721144
368.817036355734,441.943719090178
718.166782250745,755.458760674524
338.03059335307,366.2103997945
540.788946798152,365.962379229658
509.801869766749,605.204338122822
1467.52214532241,1564.27350657506
1579.18976361003,1646.53477302761
1460.10491118952,1533.23069185179
986.774119482866,1014.39962298714
1300.2950456658,1372.92856587132
1359.86213975728,1379.36222504479
1040.27840396326,1054.81476277703
882.087866852951,969.440082736012
1691.53262298013,1790.00025775925
1423.23337106202,1493.15025468517
870.225125126781,870.261468143848
1464.91180197831,1537.95640966792
