M,S
940.307143502324,NaN
1531.59099580816,NaN
1654.96628973835,NaN
935.512375111573,NaN
711.888099707455,NaN
1702.24681682761,NaN
596.922268896352,NaN
364.383040931454,125.638197531327
262.428071506741,112.102408720259
480.398276540475,51.5740748302043
586.975032229682,NaN
2186.18788227176,NaN
881.081515598973,NaN
369.726373009845,NaN
342.411366312022,NaN
481.859589764121,NaN
2214.52248588931,NaN
2017.72129261939,NaN
1715.01723164045,NaN
2426.48017973485,NaN
867.491632639844,NaN
651.20126890036,NaN
385.744927359223,NaN
818.608110350561,NaN
3894.52894206819,NaN
494.68285334602,NaN
474.46530035018,NaN
857.697727012997,26.7305652004194
1410.21422914552,27.108429654576
920.210050916593,NaN
1671.2635381921,NaN
780.949687053356,NaN
1028.35595183314,NaN
474.553795894533,NaN
1274.14508372909,NaN
1749.09699031905,NaN
683.470950056154,NaN
2484.58776359167,NaN
1921.8307471123,NaN
