M,S
289.424560529211,255.982252963894
1323.30396412142,2463.55521395317
1640.00643795308,2536.42434889944
1271.86359898359,2461.08399908976
1282.0346875054,1906.07153211859
554.020418133411,721.977206532964
604.074937380732,508.278851438694
513.813412751258,633.271580832592
581.49613295636,624.808449955912
332.801570703698,234.656923793998
329.588416243268,428.325835913267
180.276229431287,315.916656629105
333.833065446951,610.066763246866
449.492055888981,341.058021448684
447.528010122169,704.882753597426
1101.20114299231,316.216281685512
708.405757992761,247.226830925172
492.463470075199,556.851522674542
309.203531106289,44.9026941708735
232.547376431619,70.6616013489236
645.773843066899,147.957838589744
654.31019591378,417.297188119159
501.249000280842,203.786053218424
318.124471993066,306.487589325757
547.977172108496,583.769010349624
875.182085952128,294.937396737665
1725.89080453143,869.811790125412
2422.02234465852,1246.37512417351
432.258331780151,383.265512215677
1696.63113164968,627.04862078544
1297.9135012565,143.201301748377
1014.27154631057,207.082891566085
761.115194686546,1604.62637831439
553.450546836511,1521.28553533999
2520.47660617686,4107.47061150629
741.764924271961,465.495373040848
692.007412179793,405.875354657944
1203.52002780788,371.798393485176
976.199751405875,108.842474532106
