M,S
745.920292596712,449.484823939386
610.403992374015,463.513171346909
465.142531459713,358.719798124441
422.728844937489,465.212298687285
1126.45133029678,678.198522645106
453.705932350664,533.508184316503
552.840483461466,1054.5540036054
291.594538201088,277.993229109652
1805.2120108591,544.252342300787
601.065300470285,437.961221465361
1944.12525054617,694.653796272652
1484.73753979509,983.999379576873
1214.33008650491,1615.68904714395
471.098824843302,368.511391963176
364.425226445026,300.945920442525
511.044275106172,220.169696463769
329.783769881529,241.473167269044
714.952725091108,191.00597376186
858.835299206567,897.459970704925
1527.71817926047,1006.68736435253
1308.39007701673,335.349440326719
658.060082062665,206.126024562576
432.188256301466,640.587305058155
647.596267040327,546.131280817681
515.992183826896,692.810768685317
654.702568789274,525.85142446623
744.224129724424,253.436940608995
1166.75461757387,492.428157815857
316.755050187275,285.194126858418
386.124807029314,210.319927861223
378.136687813486,299.436315097006
495.378969676524,172.149302314221
470.643729043764,139.313338698406
391.360222547608,335.604818616123
510.585217064108,308.350609941546
1679.65168362317,1196.67103286031
773.758672588021,685.411505890909
526.587254656338,1296.24727893172
693.552150392718,513.570038755609
