M,S
1407.03688571136,679.073807544176
307.384219900645,351.0421476097
576.153672813493,393.65649861679
466.351156818617,421.770129250803
1270.95204012928,182.199290564845
635.620734274973,468.039128924735
195.394560065267,397.852078866613
662.44831070069,353.931188113188
940.094978280977,584.299057540227
447.65878155834,472.409719097164
1407.8009397575,953.040972811477
932.386746204624,304.614783104363
917.257918405449,345.890019712452
782.139360360391,424.23711101846
345.513508163772,370.970941511232
583.286025358247,287.675332476088
1057.36305727071,290.007416189737
651.092107353622,407.066916695727
420.236810390541,361.369664830615
1017.72597563038,553.90284241689
785.251799201179,304.864135638555
530.186307309153,406.825184156536
1375.18239241585,398.219942864479
1416.13570389698,507.974809759799
552.677499414323,1361.17412681412
813.646147260101,891.620364932686
278.2185086014,630.314594911671
1476.75076652891,351.063088137318
1581.62331130301,733.960462067527
1664.01424587479,519.435490116386
1248.65068658238,439.125658056228
1678.15365476328,316.65178606688
1112.97149564993,368.762530983183
1616.12509850975,350.562824726914
1199.2820267149,213.65240110379
1226.94671383062,321.389108716969
319.280497230932,343.516661542548
288.199206477564,273.633643398075
601.066526024184,932.86465666346
