M,S
912.88754579341,2854.99459726618
509.883773715589,807.2372954226
593.805154171169,1228.64045159971
816.128593235356,755.546603225382
1130.56296780154,843.19139496574
886.539242345936,1228.45389588935
855.178339077326,2098.98197049741
537.870813932356,866.135076045389
2640.51501064187,2155.93712732005
346.191643437727,2213.29065988614
1527.17151611241,3944.69019434555
829.95039964139,3085.3608913256
1719.5482911375,991.903996551729
2383.11244086757,2199.04310771238
115.168913123431,850.190953209869
626.519065865071,1149.11269483592
641.719237823648,949.705175954805
756.801886529952,945.309191349013
2087.54451162829,2579.92430857367
1377.79855501062,1857.04573767491
518.105145691946,1385.15279779224
1016.24618654949,880.600715556591
3492.21985601483,2961.6724006246
2345.15499424372,4315.38479559746
482.186337041265,1062.2898790959
1220.35555356376,1005.82553502953
914.006813011499,1286.61021278283
1415.53125761268,1255.70048292611
1214.95792380882,1396.03971363924
494.653190806989,750.127151686138
1173.29965447006,1566.26914247639
2277.40546015828,2851.56396589796
1321.74116443695,254.418046079188
89.4313651113009,56.3052210415677
733.308437639547,312.544848101147
891.380133120745,185.59870348637
1325.32945933482,2778.44816873043
532.126951042047,1994.92742638647
558.570751814903,1849.91608175591
