M,S
3068.59782755831,1864.08152731633
1167.60112904269,3550.63855027842
2331.26469819848,1025.21453269221
1820.2456189551,2055.64322237956
1424.57609552119,1632.81749429161
894.491064038662,2264.16672022464
1082.93987158164,1316.41129747457
543.445801611327,1511.11702078117
1210.64295043619,3359.35811465036
2073.00260799677,1932.97992004137
3201.21398033696,2612.43834664321
1687.25529115608,1939.17766778528
1084.65423632285,2844.52193027573
2674.70168468505,2882.73087371935
3659.07512566293,3296.97070138974
2457.22529954094,3273.45035001812
840.006257429654,2699.81516272203
1022.04503716835,910.223521312824
763.459833018092,1074.83483325577
1780.9648494125,1163.93106162079
364.712862066281,1090.78180155308
991.595606423748,842.980562254051
970.663466046835,1540.85824965844
654.914660063135,1432.76878342417
425.717725718302,1611.552818648
559.744139889937,1347.56639075021
1053.51817910156,667.554083942655
694.853848336718,963.474775010779
1041.59295306204,1196.50565450419
875.055540356498,2269.87603976802
1049.50208798519,441.109533295837
587.594578851339,1257.33824157472
222.785647627918,1193.44454402129
202.496544632416,1443.97429704392
215.11034004075,1694.57302406751
278.736292112826,647.537340146035
722.887818778177,1539.4084380661
593.535694779161,1141.9697415438
980.784872525915,791.526266633973
