M,S
1936.67530461225,1767.09429308325
1189.91989425608,909.368450642677
709.276177922217,962.272243279695
259.843777942183,1046.74760344564
633.359750987279,1145.12845600319
1075.30149381627,1001.0733177688
1769.73859387078,2302.09174038442
1834.97476088423,1500.90895054163
771.337289440503,1175.23484899487
739.12140993096,1526.11710560119
1661.25138517965,1228.55580910424
1597.30597238688,1063.86611625392
1078.72153727431,1879.14633100715
1430.17095059195,984.816530367218
1851.39972517685,1461.44256530985
1681.19201428782,1560.88672346095
1157.68306451673,665.829815597481
2039.57578156419,1303.81204442563
1817.579952483,1851.12315260323
1062.58723873303,1312.30829264353
1136.19992296704,807.738412336622
3621.94581948668,1787.65140221296
716.055819306648,690.509728728691
827.213370924799,692.681588672269
1051.44660115643,1369.4128956175
1041.91503737954,641.147935399054
1204.94665731542,1085.08096278056
2595.01797017753,1929.48760823302
1097.45649633787,594.204894129808
1410.37558846874,2920.94545889406
1017.05812572035,1578.19606688122
594.857347217941,1038.58512081015
1090.90498514943,1979.24142049948
1543.75160356827,1345.57595577018
780.663045258432,1587.01343254888
3588.30692922992,2165.0868248241
4561.94152849303,2597.60995251995
4188.95859761691,1425.1848790524
1850.04007424754,2597.93587772383
