M,S
495.926941422367,296.970207188933
484.241598280091,313.735781987791
695.787366738049,468.640125200428
949.500476865842,282.367409849927
561.987781058121,356.91777066111
826.614574178024,389.810853521916
2786.08816075216,646.985978701406
1728.20752690869,719.839565078168
2206.13062472454,496.736415542954
2079.01315289509,615.079500516515
3558.51409428537,906.617056653303
3340.35743472698,1740.69360010018
5210.89010349474,1749.44205612504
1856.87362150983,417.082488164782
806.350257606931,599.505900023593
951.217479124044,574.886447858207
462.693594771261,301.771696010944
340.228306422528,773.675557134203
901.919159929115,777.648110672666
644.932786704913,465.490681013708
938.678960796671,789.575740342637
745.479749778776,469.467518145326
327.862805236459,439.369251055837
898.28023334832,778.249657153303
352.685884868718,467.516777197385
677.538126134767,276.58648392812
910.146066255187,386.188490379472
513.695487228552,307.763783271688
381.606049974293,341.639681816559
482.410673026542,440.591144933614
355.739648491491,342.133638380458
359.189279795272,791.675814671392
425.780912703381,691.476657961255
1350.9082513821,307.426455037427
812.011602051914,1206.52936422037
670.616365470035,286.546321591443
631.825139292822,526.692969945333
1487.25545631434,476.07763460885
525.374805911694,374.776987202278
