M,S
1131.13866867589,NaN
1450.29914476531,NaN
505.322129632818,NaN
503.925693421044,NaN
168.736590877185,56.7969565934088
375.087417485925,33.8483660364255
398.546236681969,57.360479646897
415.205379375022,NaN
640.088617740542,NaN
329.835001324436,NaN
615.218447601096,NaN
1662.06193709748,NaN
429.037672241011,50.0033095352807
340.897755926788,89.868100426955
144.057221988154,67.7586584771371
247.673902778188,95.9756485066451
168.631627720763,103.273818975648
372.599973980919,140.415226698174
233.928562161685,52.8444455803192
521.13816810016,NaN
355.015013841706,NaN
977.41017164895,NaN
477.558735150867,NaN
659.539892110118,NaN
273.738882465286,NaN
198.47649898024,NaN
305.812200602206,NaN
516.552632193506,NaN
633.6503914135,68.2858088129998
464.509564424382,72.7566463437181
405.687645844668,NaN
707.62719172723,61.1477531962372
639.898002325262,39.7019715932836
1226.33279833063,37.4737801205452
454.550303695944,78.0768028874069
266.909222981237,86.7344152278343
167.144914364025,44.6661554087193
243.175553724873,54.901545694135
392.530366312083,NaN
