M,S
502.186768707829,1307.18835112568
1603.97377724789,1692.17831715751
1079.89367838635,2800.65041762852
405.524623745726,1358.39018856301
772.857195129279,1623.66995937675
301.441275688163,495.57051510878
1216.55536963205,1266.74002048076
810.359429655978,987.759402040909
851.567738297105,330.06764761868
475.698207690333,886.572910370796
841.78760363252,1615.30684847108
1017.73922967701,563.285383599406
793.890310071312,1697.31185243086
436.535279807637,743.775222043637
540.014249274295,692.203735254409
987.135128611645,761.844382702729
1244.28515808089,1443.27524337892
1548.53975488278,810.067855477682
1414.15716292757,1105.68645485817
1116.88901053163,1102.91139712616
665.882497237963,1681.7668532325
1038.38123397835,2184.99559060427
1420.82752116047,1817.87127934118
1429.95761638672,1047.79804417237
708.714006050275,780.255300884691
597.354637475175,1746.09713286478
389.120213550854,1585.8904792886
979.797347539357,469.660418823194
1294.89957123641,1035.98761399778
884.045956878637,891.214762582642
732.247958433407,1440.81766192397
1217.82752051429,997.112515515159
979.567745032488,635.486417042141
1113.82599482859,1071.20180770753
935.455339213287,1468.6362105585
1047.1844429512,1199.69734209844
377.888422781109,466.03427362385
359.358411054111,909.620348098422
1087.52282774651,878.917131614046
