M,S
588.384598278404,854.846825223603
1755.41046252699,1377.9993441111
1402.40114275507,688.716701185105
1310.60402648106,790.1234145443
2273.37071439366,647.751950355168
962.129561187571,1034.00061978275
1759.77871566311,623.383474420851
2646.01365156351,433.278414033832
1850.63409253036,938.637477063063
639.676488575358,646.170403703063
1485.77377039724,1123.97299714348
1261.59097027988,1039.36570011935
601.252667240296,660.504858828569
360.049623746037,373.899981266711
820.248781109471,2574.91695861212
1204.39050323511,349.100561630788
1709.37149983508,1079.11519882934
390.804568623244,422.748027042225
1542.88741669205,1896.18978645672
1829.40452196568,1580.14422091125
1862.32903800559,1331.84055532229
1100.5524739002,2586.53255676812
1240.38214365471,544.924646865026
2612.84481304543,1153.36621104709
1700.33844706549,533.486274902872
3157.80631496159,655.098518325028
1899.61585904124,436.504963112945
2109.02213251568,796.86408672671
2498.52320912121,882.760511354703
1015.80238506531,815.487947618408
328.564906481661,516.255944868994
703.657410510585,1276.8884405834
680.362152957897,882.936260990619
585.832703681524,548.959466296489
821.221433587445,951.044812229812
788.496675663027,1416.52276317885
1730.56745835149,1396.94680577759
2148.77415610562,1213.27801518631
2655.25544648491,1427.64559968076
