M,S
390.399289624807,492.721656337512
664.132095038201,610.841537450559
271.164102286467,501.782249912213
687.109851234115,592.33054023753
809.742036488039,413.487473379768
2645.79411579428,417.072211950058
190.544765853563,60.7610961313306
589.414810581792,652.643374753783
409.251761653954,151.653005046186
503.294399571554,317.516832236274
206.78578729575,49.8665998024441
177.18391023483,159.698145613317
943.440402083463,137.079910187968
632.70229935644,714.155246866149
275.882815014406,402.940530267815
100.421318814358,1197.2096286371
678.517069807324,798.166790411307
270.696379063276,228.793069972777
706.416941516458,113.96733771973
222.398704521836,117.116353603284
957.769716693424,82.5540832148837
1338.481321839,491.074014973275
4882.57354251455,441.863345301598
3492.75530456736,266.069674142117
713.194101651855,431.450276183602
560.181622291451,856.002307387302
1149.15779565618,339.930797617154
665.843543295628,20.8298976590397
315.132561067657,185.172179038232
1494.6408746192,807.630699475185
797.386579552293,774.627738954305
875.80518394112,788.033445435833
156.338379591529,606.689303319056
654.659839173639,326.933054104658
379.600080545206,494.036741509798
631.169406848532,513.749365093598
206.933276951185,550.821449133904
660.888424102625,552.883511146115
843.049134978979,478.924525679822
