M,S
227.375421574061,397.8856863468
405.117978760052,145.160297629557
814.792161182475,318.344518096579
428.074310945999,406.180702252089
623.823432842544,604.894341964441
240.692229112023,394.599841034085
835.862073666621,766.620557336263
2072.11025671758,993.768287203602
1650.70720024465,1649.80965441863
435.699583541402,178.587902103176
480.190507091948,233.369514891232
496.098174083473,370.644996352627
420.36630183366,440.723578454166
759.658763779216,273.019290163895
390.863205526863,276.38296336216
433.444809588676,499.025095800988
618.270525669386,219.872067457374
442.851022200879,217.730861012661
1244.81080123706,522.305110495285
440.659203016213,423.177886907552
474.319677584747,240.602344808841
265.402256854937,332.436951165942
484.959642600117,517.755477802139
518.20267166643,701.022584513659
439.678862568259,567.845355923571
484.297192385332,777.64104055287
469.700239449402,531.081634626036
219.141514067008,417.458891144367
598.987643954041,952.466736351557
456.247125613761,311.263323044227
482.992450961329,447.273802204521
580.072678797629,407.379276330475
569.283587370636,503.322174903981
307.438978036705,463.503178964626
681.878586120908,230.693762475816
329.679390207868,795.157799374571
298.442506395814,422.816388359107
270.12812712031,250.906841878923
279.524615936169,362.590913707394
