908.737707548037,1745.91943241546,1034.03478785235,1059.83821403863
897.354171121533,1814.88540902195,1048.6255816317,1052.18129703252
691.88483960773,2662.24952378605,876.70380831701,1087.26754878743
850.613223508993,2735.70046155711,1034.07010914168,1273.71198713969
487.400619034667,1926.86825383285,669.369118583322,693.095046475239
1031.60411560553,2280.05793249174,1318.89808475172,1324.58842937685
618.954302039857,2164.90293278332,862.971650357375,855.340560902557
1009.81360414535,2525.2485397135,1345.42593159704,1358.98576694733
550.390855783781,2029.63242579115,663.733937123057,744.228983829722
1166.89182536537,3571.49033637747,1371.14724480009,1731.48080785317
1154.03890582013,2650.40666340119,1318.32171238188,1479.56286320217
1029.62292723383,1888.36327371958,1139.45958155805,1261.71824001461
888.868604146224,1784.08806664309,1051.0179423415,1045.67643327034
1056.63511537261,3313.05953641128,1314.13432605726,1649.77670455296
848.492869576158,2340.1908169371,1064.76144200826,1062.03993005065
927.007813489535,2681.65007263856,1164.51122677124,1243.04432535222
1083.70573551751,2339.88328887997,1314.57594243881,1349.63110463255
743.136581864729,2542.40244923381,1056.20547901013,1006.95574650926
627.912702754668,1837.50719933971,874.608085702435,790.640094553754
761.67725613501,1914.66021420356,906.765626228353,947.73936248849
889.159325492478,2057.06942932686,1123.19879605845,1026.18418963319
535.713248769859,1355.59139692159,582.409327344218,685.682343380412
502.961355600403,1179.17515752361,527.999914901422,676.176061399333
509.712861680396,1611.98339694595,598.445564322416,731.583510556347
915.309527241327,2584.49366294686,1263.61228770388,1161.26674049048
549.699657312483,1947.2809145042,681.60410139143,755.48461109585
1265.91399259067,2420.03461383532,1623.97663635072,1545.31399189142
781.710596904116,2270.54812722355,950.547166969758,1079.92794636861
1270.46625853961,3168.56033095264,1426.69054987063,2015.4537498398
944.509609580517,2379.20793293499,1108.22436130234,1332.40495389239
1472.21639163311,3813.2386115196,1891.75097162981,1968.85874118035
1217.74255097282,2450.54940744368,1308.12738856983,1609.20985468166
1143.55405994023,1960.10902091567,1306.82469902527,1305.55494757744
1148.19991659535,2180.06869507415,1340.89419157252,1340.77369528786
852.443962962697,2767.78523793942,977.730587037247,1249.73749525894
1000.31550233258,2855.20961975411,1295.11158204744,1348.63937120527
724.234337213496,2108.69830841827,866.017699629421,944.018444258581
928.381205982795,2344.14794659156,1132.34154508516,1210.54214054947
537.318495974155,1759.22244008219,749.3862020053,715.379897968667
774.03764864992,1308.58930254256,966.556302163196,876.057200050698
472.608253583424,619.569234896571,575.194079130652,471.785733633538
333.216611250666,372.716187298964,406.553035177603,312.752369924575
271.089696141136,272.407964555662,317.860249091399,245.745316656784
236.712103886816,228.811610370662,269.633578667879,214.084764122082
159.34220712034,483.888921975252,197.34973924615,196.486379157752
