75.9109744286195,533.865416781709,1440.60505045207,92.6825720541635,NaN,699.923412924467,79.2349025632896,704.732995993253,2296.87356225893,76.9311491981694,53.2275346582864,64.603442058428,75.0283414934481,406.066078051166,711.087849514712,212.83411619912,NaN,381.642196009588,62.4558452883493,267.407376476201,982.19066089956,77.3456636559649,878.526642207336,138.835602701642,NaN,90.6726183928088,486.751169592945,53.5729618825783,NaN,76.582408057129,423.830405530536
64.9142655706047,63.5392016040269,153.055298044668,150.411885732278,NaN,902.917348557831,81.5590304211593,67.6462376736253,NaN,381.642196009588,NaN,239.785657845747,232.245003499845,74.0534366728249,455.781922507285,79.5252435858918,74.8377130603391,629.058892317154,1321.27506714128,521.689151714459,78.9946481784935,213.081378843976,NaN,247.494146143267,1006.95240346877,87.8348830569202,90.6423979587444,97.2215870436011,711.087849514712,72.7228726317498,311.537296876878
99.8797275327217,NaN,112.476947478014,1667.61359309348,71.6040549521319,582.297783276797,70.1517625651921,1793.58593531253,725.116947339621,161.781865608486,482.32018433728,NaN,650.294938493312,86.6687462551213,569.442438378527,1070.4932502934,1354.57655973312,393.580248851568,901.614932046037,74.2407861912754,NaN,70.6257221952033,91.3121108893577,70.9071749422841,73.1181996511798,1644.86572263538,91.4500530509989,72.4276402664298,87.7314618146013,71.1048631116016,486.714209270209
951.552584110491,766.523495400338,83.6810944635541,1456.99534630345,395.870822392578,930.465481658196,99.559562883003,831.392073830951,79.2190128628822,1061.37800281488,1146.90419085051,179.19714384586,1743.43831824752,85.1660145344905,81.7166012214927,68.6307351873571,832.230995407438,811.346328026199,78.1000563948742,92.7604639708885,72.8110496108396,67.9942047243037,NaN,334.93368582914,12.360570341441,1324.34284023163,98.0436086740474,93.0337649058067,654.259378187188,1827.50867088375,560.738486130865
83.2112087481873,88.2139650457683,NaN,1212.76413425426,847.231799053003,216.040018401904,65.1300066666934,77.4676639720084,88.3067154398764,74.7087465273695,294.556269876082,211.793838262037,1036.48925028755,38.0257047265519,1064.12375548603,1073.2063327679,NaN,969.365155288781,1095.63722035889,662.410646636376,90.8913891891793,70.781766145617,81.6616975804022,1594.3415134245,836.303457339273,97.8801838837945,78.1000563948742,115.781342107993,655.258292180775,65.7769913182688,460.194968620141
154.80685749254,2064.13361270088,68.2244759490838,1772.73237530291,57.1905397128929,270.182546942665,325.160152970254,1037.49421400569,839.541497729975,89.9654686647169,1084.19916928251,86.6738560756113,464.902307644663,76.7798350127954,86.4458422236624,253.670281321141,63.0749323614923,1216.64638785014,74.7979292590369,409.987515502148,2231.85565489748,669.249201543887,90.9188109110333,771.373714281692,241.86042581258,106.372542587955,310.976055466317,1056.91905094214,51.9170764357614,NaN,552.691459685643
144.039750922454,106.06209807111,915.993333118249,100.970300915537,389.780605550918,185.930157146944,69.9588302525084,80.2227546337271,1334.75357619938,844.847656435782,1013.81024442032,155.478957012901,76.4541507589571,73.8597130529697,68.0999375192182,955.935230422973,1130.41175249519,52.8826144189041,286.80415223896,75.8593358227152,1498.15633834389,464.902307644663,97.7484001652456,1196.63150015518,NaN,1001.32742586279,326.339215828264,133.995654577419,661.361387441834,383.949471697866,476.778167349203
113.943146255209,877.82505295951,2033.72767532263,114.767997636181,1660.283202648,92.3144741159322,73.90485137311,1021.63908077048,195.372148156546,349.981321299896,680.360838096715,NaN,67.6232382562562,61.0937628093055,1386.58937937233,95.9074687391827,422.744086453266,1441.89318210597,860.203594654058,83.872879244207,1088.16872794668,459.597096983878,65.36333685329,1022.77565367888,279.158363973884,1349.86377832943,208.852598464727,91.0517700749441,1064.38612023636,60.4822321604067,597.370588240388
2732.88915348995,148.201139438745,116.707092332663,660.643573600918,799.107358917163,549.766327551932,79.0511852230987,725.470079108051,883.805875856797,3426.08820548552,920.305227567883,83.1731661396661,680.137970742533,234.613728450047,NaN,112.879628942228,652.986041639723,548.830192755524,1800.05663122887,1273.05287110939,725.588490231582,1130.86325716094,47.6009200616927,NaN,1194.56407152966,1239.96372411041,546.516255590192,807.792098819103,73.9463118220334,209.555759252184,800.148440648517
1020.14601387428,70.9918119853867,1055.99074243511,1170.19145381171,1331.86125800509,837.43173248905,60.4175579601967,1681.39087178581,NaN,1653.17369794189,1680.16725042731,898.757271016492,74.8368693212631,237.235829769484,1067.41844430996,1250.88353150194,81.6346672813883,1530.27291336638,533.121816612009,816.297795074958,1059.47259199087,827.093056951028,NaN,NaN,1597.52981721507,1412.37747212115,1072.49806532844,645.266093470356,658.208940435279,159.213864651087,906.810423375296
