M,S,M_dB,S_dB
1.51773822985586,1.04807035327742,3.62393747160507,0.407808725752871
7.14045883627445,1.53062706741913,17.0745223970348,3.69738778142137
37.6975867545329,4.00033181856126,31.5262709867496,12.0419203315258
69.840110523975,6.06831540956297,36.8820983596302,15.6613629158364
69.318767128443,7.64283988824914,36.8170165989924,17.6650952307463
53.4133197051015,8.35495261993719,34.5529914151414,18.4388798279558
38.0525402862626,6.62970079759483,31.6076730883505,16.4298785774901
30.4615410399747,6.18924002793985,29.6750374075961,15.8327465121158
22.3301985024103,3.76746650390354,26.977851674253,11.5209879948653
13.1727436257826,2.47296397185774,22.3935247892004,7.86435578507184
14.0915636071086,3.02769422721315,22.9791837064213,9.62224025579811
16.014324348982,4.35526388105637,24.0901724064236,12.7802894721309
13.4126917563849,4.94085068547045,22.5503188793788,13.8760345906153
13.5173551349507,5.10211124223848,22.6178344790592,14.154998467536
15.1836863428103,5.17253440824567,23.6275444746443,14.2740677664037
19.0958179551469,7.22121770652705,25.618765315772,17.1722087675524
21.8918183390587,7.03489206451859,26.8056367131516,16.9451487699041
19.1904250996723,5.50866715911892,25.6616919036694,14.8209306504982
14.473164008432,4.77771970515169,23.2112696703325,13.5844133474708
17.0466398945018,6.21674808987902,24.6327757380217,15.8712653917832
20.6332406982774,7.93082668553224,26.2913488899019,17.9863691845675
19.0245899770081,8.15404846249019,25.5863061102801,18.2274657658928
16.7903850996351,9.03658390124967,24.5012131422113,19.1200857041471
21.6567762996675,13.9667470146835,26.7118762115653,22.9019053333336
18.9335846783485,11.2981323126717,25.5446569265475,21.0601331292431
19.1909824088922,10.2285054913953,25.661944146966,20.196243653216
23.202444896273,12.1539345743098,27.3106749986936,21.69433788345
19.8989228379111,10.4958467581201,25.9765913591362,20.4203496254856
18.6532205705833,9.94646294420139,25.415076514081,19.9533733799131
19.069019391671,10.2481991010519,25.6065672078146,20.2129510850218
19.434805951563,10.8839802944478,25.7716041747909,20.7357549362809
19.7256747796068,11.3094902307603,25.9006373712639,21.0688605954901
17.1978916726264,9.11432940459657,24.7095041810964,19.1944944107864
14.0845180994575,7.75559587767641,22.9748398445732,17.7923034226055
14.3583617968671,8.15816981199208,23.1420978466408,18.2318548179632
15.6534358672734,8.87552711969029,23.8921935653449,18.9638831069363
12.4812272587024,7.33407980389059,21.92514581827,17.3069126262652
10.7714983700742,6.68432652065544,20.6455224013223,16.5011531292006
12.0073475119948,7.39894207707194,21.5889415999618,17.3833925488489
14.3481950285944,8.63793277725038,23.135945424292,18.7281963985296
14.2497024595228,8.29035736307879,23.0761159233306,18.3714650319176
15.4847487278994,8.68650150096214,23.7980832484611,18.7768979806376
15.8100931807067,9.68112655842009,23.9786885912406,19.7185179512044
15.1190704599996,9.8375049036761,23.5905018199936,19.8576992369769
13.7810510843368,8.51680260738443,22.7856468517502,18.6055316357237
16.4606151781419,11.4915663773054,24.3289212390073,21.2075845992759
22.6398134801171,18.2051185671486,27.0974568912349,25.2038702354522
19.9505505392527,15.898456638556,25.9990976925461,24.0270993343443
13.6303385633718,9.33726091815947,22.6901328677984,19.4043898959264
11.4362550653279,7.33214900822156,21.1656766591984,17.3046256473279
10.9174049543341,6.54362726433974,20.7623883938453,16.3163710649439
11.6369459741209,8.09233257788975,21.3167803612322,18.1614744611505
12.2239765552115,9.0161550860467,21.7442501656793,19.1004274672274
12.2318751002893,7.13177251132146,21.7498607568948,17.0639496327094
12.9992391267055,6.93888591494484,22.2783586573001,16.8257949427233
15.2653019676898,7.17694523103382,23.6741079926796,17.1187926408215
15.4696634777139,7.3861569337333,23.7896173258794,17.3683706174239
14.5331887379982,8.72530673024947,23.247218272719,18.8156140625689
13.5071280008608,9.83666319809885,22.6112603098651,19.8569560328202
11.5252356116329,8.37639108643726,21.2329962496261,18.4611389195394
11.5437577231372,7.8266550698864,21.2469440668218,17.8715238872169
13.1265808576289,9.7925748425014,22.3630323617909,19.8179379890009
13.2378420449104,9.98855673048301,22.4363438948668,19.9900548110279
10.0079922644006,7.1912552539346,20.0069392200193,17.1360940865886
9.18912392083787,7.24905310720077,19.2654821657368,17.2056256288694
9.74527210953084,7.57976343117885,19.7758794016902,17.5931130252086
10.1570622626659,7.86106653994175,20.135362293599,17.9096294474765
10.8702297274735,8.16555357843151,20.7247744480917,18.2397126556938
10.6752972718029,8.74982473681984,20.5675995506739,18.8399870796592
11.7696707438519,10.3957424346823,21.4152862727933,20.3371102173069
11.5035798910976,10.0635617780276,21.2166602592643,20.0550343395912
9.59954016368386,7.51076434344922,19.6450086000461,17.5136827167838
9.16751131118525,7.12998182447049,19.2450290896036,17.0617684552639
8.06363062909451,7.1592337244349,18.1306125164039,17.0973308175017
7.04604232518722,6.0781790190632,16.9589049527207,15.6754697419478
7.7067848539619,5.98469701521478,17.7374647039414,15.5408433690304
7.91237109596283,6.08115050859362,17.9661329558812,15.6797150468516
8.64931804716443,6.94612483796511,18.7396373399813,16.8348516864692
8.84631281240166,7.08556002541653,18.9352458458174,17.0074836303747
8.33928115829696,6.7162862267237,18.4225723258486,16.5425839221548
9.46204413709318,6.93374015201773,19.5196993909521,16.8193512411887
10.3541990275632,7.26281101157739,20.3023301739785,17.2220948672649
10.0324890259406,7.0184934830252,20.0281738670439,16.9248780197367
9.27503136659412,7.01130641184874,19.3463077400073,16.9159789459099
8.45435702129245,6.72307876595503,18.54161167635,16.5513639874602
8.32150463061354,6.51215393447693,18.4040371837305,16.2744931573519
7.60970138006795,6.58840028782225,17.6273522903832,16.3755995498184
8.05519301374204,7.33268698614978,18.1215190237176,17.305262929179
8.43703571220364,6.98501392658425,18.5237977477721,16.8833455267783
8.61208503240515,6.25749307010651,18.7021661845757,15.9280075463765
8.41196641557746,6.81647449325054,18.4979506023054,16.6711962790344
8.44688188695567,7.46602482375942,18.533928429404,17.4617885915373
10.6326379362318,9.78313074170284,20.5328205096977,19.8095571494671
11.2950253090129,10.4186024828891,21.0577441678144,20.3561893607022
8.46155518691072,7.81181595935072,18.5490038258434,17.8550400615433
5.252987209816,5.31049585716275,14.4081268673354,14.5027014874502
4.76511789728963,5.06680721931363,13.5614730061349,14.0946876134194
4.57928356554746,4.58836915543204,13.2159507484289,13.2331670325253
4.12434489634219,4.23248390558113,12.3070995159112,12.5319063067684
4.19977474672538,4.13659988919945,12.46451995616,12.3328703196928
4.13317741821882,4.33280597743101,12.3256809587658,12.7353848362255
4.69745742894281,5.0825900225057,13.4372570592873,14.1217015914794
5.25567692564326,5.77328124176703,14.412573212759,15.2284542879336
5.34080997836705,5.72123333567719,14.5521425280601,15.1497932092219
4.86121616893382,4.84649105833322,13.7348986748862,13.7085483162107
4.20994679242612,4.0087060734293,12.485532140458,12.0600842810721
3.47610830902518,3.35440672321366,10.8218659958039,10.5123143969948
3.79078219826246,3.21354600885237,11.5745766496995,10.1396904430903
3.4371448337702,3.13354704192978,10.7239566548593,9.92072437738276
3.19609257458632,3.28599277596888,10.0923870026372,10.3333320866656
3.50374927102836,3.73883333238254,10.8906604082265,11.4547221169925
3.84131500767344,4.19570526890565,11.6895984603292,12.4560994637214
4.40209006371487,4.57570298311915,12.8731784734527,13.2091565177148
4.61108432129196,4.87284083717223,13.2760612816771,13.7556445228579
5.38827505330776,5.86443110974954,14.6289951377705,15.3645177787164
6.07250137046772,6.51868718905215,15.6673524298118,16.2832028227426
6.26000881344821,6.19551584872569,15.931498893056,15.8415494456484
5.03973272534125,4.70845883020347,14.0481500980083,13.4575755478123
4.09904194470141,4.02706405383455,12.2536472478092,12.099770749614
3.90063496084731,3.99319654554088,11.8227061792292,12.0264137347815
3.66444237965268,4.08391190322591,11.2801579431741,12.2215273012283
3.51260685557186,4.17729768022567,10.9125908921665,12.4179084963146
3.59833262162027,4.19365415708013,11.1220261210326,12.4518522428307
3.61335920394852,4.13685147188023,11.1582227383545,12.3333985682569
3.55713595504916,4.07399110035378,11.0220092879679,12.2004015189507
3.38335347283438,4.02269583403665,10.5869474537331,12.0903439146942
3.52911088152674,4.23693918548355,10.9533060744179,12.5410446087974
3.43863134092731,4.38661709826252,10.7277123435222,12.8425945418979
3.15468162696244,4.15248025627436,9.97911072878084,12.3661515239184
3.31018313663294,4.07463973124747,10.3970404376227,12.2017843123271
3.14168835445146,3.82368272671309,9.94326204402967,11.6496369829901
2.98118765187786,3.66489541416991,9.48778627415895,11.2812317121651
2.55768155822135,3.53120986746242,8.15692944150619,10.9584705878655
2.75783400584853,3.36977393280078,8.81136244844617,10.5520153288193
3.06024699557867,3.58527803413274,9.7151296047157,11.090456806813
3.00156679145882,3.78400324830783,9.54696023612516,11.5590300108401
3.09168351487031,4.117711680187,9.80390060544181,12.2931186859148
3.6662623835847,4.66032983836299,11.2844708582702,13.368333105953
5.33063683360934,5.74170248129045,14.535581917121,15.1808136967471
6.75240273500084,7.0508894025439,16.5891667421756,16.9648780511877
5.96541628908541,6.4509273601848,15.5128151151795,16.192443032119
4.53853827545534,4.99361874899162,13.1383200477997,13.9683076384418
3.41661465578309,4.50027031170344,10.6719199897642,13.0647720148643
3.16609160249357,4.28003807087316,10.0104695174249,12.6289526414625
3.11594281447514,4.16098690267418,9.87178957316982,12.3839269757711
3.01844116924116,4.07901790665484,9.59565431359325,12.2111122369833
2.7851081500143,4.03937972632797,8.89684128313914,12.1262936283773
2.54318601316503,3.62536014839258,8.1075625282228,11.187023129535
2.28878181327562,3.62711937047803,7.19208787789604,11.1912369736811
2.32810127824133,3.74279485458966,7.34003738574787,11.4639204751696
2.55352263871909,3.59301344795073,8.14279425050588,11.1091768537499
2.52675707663957,3.36498636750228,8.05126981389322,10.5396661823112
2.6420416139772,3.53789999825278,8.43879307539862,10.9749110608987
2.70995077256959,3.8035184134792,8.65922803597103,11.6037104617908
2.77939126459237,4.11503117454026,8.87899376456843,12.2874625935394
2.7434089721999,4.49000834937234,8.76581109288626,13.0449429718837
2.68848531630838,4.28646768526774,8.59015337669675,12.6419910805001
2.38444632860631,3.94350753997667,7.54775102730422,11.9176535106563
2.23499521675963,3.54978771882532,6.9855319602126,11.0040476509648
2.1871012570835,3.92071563091572,6.79737780409639,11.8673068822054
2.32542814319632,3.95725001838396,7.33005848309584,11.9478697956889
2.89870768273918,4.21903624740758,9.24408843145811,12.5042651318684
2.97266883757155,4.43107419711685,9.46293060908329,12.9301804446793
2.75555846904966,4.24579844310417,8.8041926114666,12.5591874691132
2.72141386121823,3.7207142872421,8.69589184975013,11.4125264386558
2.44960194003328,3.49166795134832,7.78191034612859,10.8606587341541
2.12591791773862,3.01191566138506,6.55092984568951,9.57685613471739
1.79896435257258,3.00652096706439,5.10045115313218,9.56128473804322
1.82461749484921,3.12638876093266,5.22343669324812,9.90085961589065
2.00343713880835,3.32146322576308,6.03551440533244,10.426588968539
2.00802513197503,3.23075545860514,6.05538288071236,10.1860817354218
2.08232240569745,3.37992196530908,6.37095944273352,10.5781334704828
2.10706676015228,3.63627158304674,6.47356591962689,11.21312624025
2.22168385483303,3.52471838449451,6.93364517967644,10.9424884750828
2.32890275023868,3.46021710862679,7.34302707497427,10.7820669823323
2.23133680763995,3.57761832148872,6.97130259043107,11.0718801191877
2.03917294743659,3.01118373745912,6.18908121916399,9.57474512506788
1.88715645343247,2.73877959667339,5.51615813096981,8.75114167611267
1.87614304163294,2.90847381156881,5.46531893910864,9.27330315369781
1.75109669237051,3.01743314601774,4.8662025539196,9.59275313371598
1.7796892426234,3.12090864664213,5.00688350689578,9.88562112889856
1.75039856983277,3.12754239668929,4.86273899624328,9.90406411326221
1.72637443865983,3.01461835652343,4.74269994122562,9.58464678625981
2.02341421346859,3.36565625438298,6.12169592738605,10.5413951594273
2.74843822292036,4.27850384887289,8.78171959411708,12.6258385401956
3.26704933581096,4.48197997102843,10.2831138563816,13.0293982287588
3.27906150952565,3.94608484811165,10.3149912671905,11.9233283829992
2.86293756907843,3.47808894722819,9.13623755281504,10.8268136855733
2.04168308214845,3.06786315611595,6.19976660265973,9.73671967484022
1.58047835058651,2.63514317945717,3.97577102489492,8.416084348154
1.32926835409432,2.59891451216102,2.472253312421,8.29583988392289
1.36198716842831,2.43814926041636,2.6834603203014,7.74120578111042
1.58817706933203,2.63769280658936,4.01797842462717,8.4244842990241
1.56770014894679,2.8641953522085,3.90525999208545,9.14005271330887
1.39296687631509,2.88555459884064,2.87881578713521,9.20458592396537
1.51560810563845,2.77332104024782,3.6117383852742,8.86000293023588
1.52436432857176,2.63134566008709,3.66177554713897,8.40355803665176
1.38385291702534,2.54797701281908,2.82179867064075,8.12391011179953
1.31476438564892,2.5335346712741,2.37695862791134,8.07453703923986
1.38080111887959,2.71064244687994,2.80262260570532,8.66144469622004
1.36358727646693,2.54714496506838,2.69365880411473,8.12107325135468
1.42767460819622,2.45943261572804,3.09258470947844,7.81669856255935
1.53176940076691,2.62172085638541,3.70386779271449,8.37172897984133
1.55938520037026,2.7005914159508,3.85906816306402,8.6291776576805
1.50132144803785,2.52905580735659,3.52947378041205,8.05916825600318
1.41028542650214,2.57909469543169,2.98614036105126,8.22934576442171
1.5412846291951,3.02824899000655,3.75765694665023,9.62383162092141
1.86682903665171,3.22132658375189,5.42209094560734,10.1606951317954
1.64712862594204,2.70589986711104,4.33455029979655,8.64623442641646
1.38392497913125,2.34995618165607,2.82225096379624,7.42119528592496
1.44662497499917,2.07652303711372,3.20711917251068,6.34673507141125
1.4554279576308,2.05001775076828,3.25981426244611,6.23515243113791
1.21828313990886,2.0032283683321,1.71496467906858,6.03460923502818
1.25474778094687,2.00988397942176,1.97112872588038,6.06341976979099
1.28887394534337,1.9577119790382,2.20420888983322,5.83497596471189
1.21025818431488,2.01040117533994,1.65756056438328,6.06565458971966
1.17708778093789,2.00742998873727,1.41617702841343,6.052808154628
1.34178645334747,2.13165810855206,2.55366805865001,6.57435101013092
1.33409584514046,1.99001757824107,2.50374063239553,5.97713825281103
1.3308507362388,1.94258012656944,2.48258698382941,5.76757882806161
1.22952880792037,1.93858581000908,1.79477417469979,5.74970058959483
1.12360748461211,1.85617399918039,1.01229246952482,5.37237369780709
