M,S,M_dB,S_dB
1.25277466680685,1.02879333904413,1.95745925287834,0.246562874710581
5.27236377212971,3.76072822148499,14.4401073442317,11.5054389833951
20.5841982547866,14.802654682134,26.270679121785,23.4067921598114
37.5388873683047,25.6459425697845,31.4896279245949,28.1803733079135
37.0723787587506,24.508749665821,31.381009070823,27.7864231184848
25.3212451859567,16.1203789180186,28.0697011707398,24.1475049182034
22.6868294117273,12.9664659609265,27.1154761096726,22.2564324857403
20.0523536054441,11.7411555602933,26.0433070881193,21.394216842426
19.8567980459858,8.78490952927291,25.9581843765693,18.8747458661087
20.003115638396,6.51387397480289,26.0219529124589,16.2767870385926
19.7375656845353,6.61639161098456,25.905871766099,16.4124240465378
17.3378586113746,5.88673106965759,24.7799091399748,15.397483917767
19.7766768971351,5.61436751691192,25.9230663655648,14.9860167635554
17.5907339377102,5.54554862339045,24.9056791978451,14.8788903508215
25.2857517580864,7.28123761124056,28.057517399067,17.2441040754114
49.2961502178035,10.7631028907613,33.8562600875942,20.6387498393806
37.1335568147747,8.56753129731941,31.395330996938,18.6571139917802
24.2633119151944,8.28392312926086,27.6990016258482,18.3647212040113
32.1480423602576,9.19893717527021,30.143090638192,19.2747530565214
26.524884648277,7.1220820386901,28.4730700782531,17.052139439405
27.765941375563,6.66958759358984,28.8702480472805,16.4819796127672
25.9996436816845,6.23634898761797,28.2993479223867,15.8986082084499
17.6923704124852,5.07114344043933,24.9557204661041,14.102117900211
25.7394938534104,6.34354432490125,28.212000051964,16.0466395760758
34.636904505132,7.88891597948874,30.7907814449601,17.9403466130599
34.2412734238791,7.87387769954069,30.6909981520415,17.9237732971535
29.6754008248706,7.35838461457946,29.4479318734114,17.3356496835582
28.8412444919784,7.70516248982865,29.2002799228467,17.7356360348509
21.3988363466404,6.30495910047544,26.6078031473824,15.9936454740252
20.1896005068217,6.93972452836108,26.1025545122067,16.8268446304598
48.5857054750004,10.5066105062069,33.7301702632377,20.4292526538297
45.4562545448004,9.247477839373,33.1518729667415,19.3204659849348
21.527785477695,6.62160891732533,26.6599871414931,16.4192705411173
22.8270798051234,7.10145561541533,27.1690071429563,17.0269475404361
21.0556611953624,6.49727022668552,26.4673776759793,16.2546185959441
23.422171595002,6.51773783234889,27.3925431674207,16.2819377508302
30.3293747979979,6.61798746575744,29.6372691593434,16.4145188057135
20.9514636089687,4.97311848561057,26.424287338501,13.9325761302864
14.7790312060653,4.4501888913344,23.3929193230572,12.967568906015
16.2510581080711,5.03678563978881,24.2176328638809,14.0430693628447
20.5372117154876,5.64703016064172,26.2508296043324,15.0364021459729
23.2975521545769,5.52061827618535,27.3462058526179,14.839754376682
19.2328901236814,5.31029542642636,25.6808910102563,14.5023736551428
16.7448667911714,5.26431846128261,24.47763393977,14.4268430748622
15.8065607051365,5.39363279407797,23.9767476715475,14.6376275151806
20.3161374165888,5.78678308778341,26.1568228339329,15.2487440708263
21.4986602372785,5.53377820903437,26.648227924185,14.8604349771151
13.7726050571151,4.09334651794598,22.7803218769266,12.2415702188855
18.8337432207771,4.50697939856079,25.4987328990765,13.0777114582386
17.2781275509317,4.31808145074698,24.7499335147559,12.7058166009848
12.0628664811044,3.65823763282966,21.6290104164523,11.2654382615977
14.6856220124819,4.21564284919175,23.337846917575,12.4972762035041
13.1982821193924,4.72220323452802,22.4103481474199,13.4828934868519
12.9595813814797,5.02686579365532,22.2518194648741,14.0259458133621
16.4592280285578,4.76238348624984,24.3281892410977,13.5564872722657
16.334690290551,4.26450688301128,24.2622180913441,12.5973763941576
14.2070130785792,3.46296500191877,23.0500556052134,10.7889620484286
13.6637694818469,3.3138701385037,22.7114105305895,10.4067097121052
12.8107884558251,4.31614152232726,22.1515171951692,12.7019135272524
11.5402958200155,4.84669655928555,21.2443388303869,13.708916607564
11.6613554198012,4.59156844809846,21.3349806433296,13.2392212575856
11.5584787962482,4.40669542983924,21.2580136127158,12.8822607029094
8.62795135023371,3.34451486169678,18.7181537522898,10.4866626025054
9.00647861175113,3.19454082940887,19.0911004401899,10.0881688643806
10.0151176016839,3.58688102955792,20.013121066526,11.0943394428398
11.6903763938657,4.21911709155132,21.3565698864486,12.5044315671729
14.5264976952955,5.73192049039261,23.2432183906391,15.1660031501264
12.8665376707344,5.52283995326931,22.1892339174319,14.8432491591717
9.4654569369199,4.25884275698017,19.522831680086,12.5858321110007
8.16002358017877,3.94221814430132,18.2338282748976,11.9148130495284
8.28397291989927,3.22721562514184,18.3647734105183,10.1765596717643
7.76057378523308,3.12417641969047,17.7978766482261,9.89471100304731
8.10856355190207,3.4926670707731,18.178878497943,10.8631437928148
8.81889626203546,3.56951373560286,18.908284679274,11.0521811495373
9.10694440846239,3.78229775832311,19.1874537103865,11.5551143067136
9.8840291790433,3.81881459152527,19.8986803766057,11.6385714663291
10.6165288887723,3.6441735183437,20.5196509170859,11.2319809569361
9.16032601705923,3.53744158670476,19.238218610672,10.9737855429084
7.60513650422536,3.43928651276368,17.6221402717903,10.729367132196
6.69766931293007,3.01472741254154,16.5184740222882,9.58496099897012
8.0615024295936,3.06971948892287,18.1283197841786,9.74197382889944
12.8711657107963,3.97365402173962,22.1923576340321,11.9838010250259
13.0898910967853,4.33831945502161,22.3387206678189,12.7464305683397
9.94842959148416,4.13947721673272,19.9550906127436,12.338909932445
10.2523545167449,3.89973589783718,20.2164723053047,11.8207039251672
9.84853370448922,3.77362952226463,19.8674315105573,11.5351852174054
8.0978034666521,3.58863606132026,18.1673446450316,11.0985883387201
8.64938972282883,3.68121702348251,18.739709318411,11.3198284343588
10.1749164702972,4.57727887199229,20.1506170525143,13.2121474549166
10.4212274628405,4.02059665711897,20.3583775058396,12.0858101446064
8.80077646511723,3.39408753055586,18.8904198058208,10.6144607640364
7.24941937189719,3.04057051779829,17.2060644798913,9.65910160299573
5.65109317344821,2.52011565079728,15.0426493573571,8.02840942952449
5.33216055568527,2.3757136910667,14.538064357966,7.51588201000377
4.71445755134854,2.37270437980378,13.4686345946646,7.50487263861918
4.52132632347752,2.1426727156749,13.1053170611512,6.61911678871965
4.77050635355528,2.04231038564109,13.5712895719294,6.2024349168931
4.93562838395669,2.39707433254372,13.8668490623489,7.593630031637
5.06176121026786,2.52900878456572,14.0860330672977,8.05900675756259
5.41947428939525,2.61195212033606,14.6791432057197,8.33930423257811
6.16846873114183,2.57261621073045,15.8035473514865,8.20750003828353
6.65226873624887,2.92867694875503,16.4593957078604,9.33342937893261
8.10566140374173,3.54514581853154,18.1757691616692,10.9926820647466
9.20862339052435,4.50699084550283,19.2838942356769,13.0777335188562
9.32610779285063,4.63906025547582,19.3940086160424,13.3286002697358
9.42228930662285,4.33160640101267,19.4831286979826,12.7329797363771
9.60456713979463,4.42182285353663,19.6495559356779,12.9120267988993
8.36917172324075,3.784255268696,18.4536495808316,11.5596084850754
7.41518831648274,3.52380137826464,17.4024436973643,10.9402284218452
7.36283460438488,3.31486236600942,17.3409008955594,10.4093100217931
6.12659950763671,2.61360363624206,15.744389833477,8.34479451381932
6.03025622421022,2.49695515963854,15.6067153121116,7.9482148670798
6.44501492129831,2.3946120422251,16.1844785431135,7.58470324379068
5.81160072736351,2.30259063604659,15.2859153889847,7.24433468365504
6.06101302155935,2.55430796847613,15.6509043410987,8.14546516431547
7.63943653760057,2.8645379922308,17.6612265494324,9.14109173301667
7.53621797119616,2.86579513232679,17.5430690226569,9.14490281347961
8.31307892980537,3.08252989399512,18.3952380799433,9.77814594045137
8.61688057983537,3.77051432048304,18.7070014831939,11.5280118917167
8.69193797757598,3.80073664397073,18.7823323739255,11.5973555607928
9.02263078136474,3.82914192617687,19.1066637159075,11.6620292732225
8.76934945107291,3.56957617264779,18.8593475337093,11.052333079626
8.33876931893297,3.35676495164928,18.4220391963638,10.5184186404171
7.93206539987087,2.98054590983133,17.9877257261115,9.48591631450505
6.90959518596402,3.02461077953658,16.7890520801844,9.6133899124956
5.73310976771279,2.31705372243938,15.1678051395423,7.29872206629152
4.97108257060846,1.97060928484609,13.9290195382248,5.89201049415204
4.37945484760737,1.96971354380109,12.8284010620866,5.88806142280256
3.78535738037411,1.91254629532623,11.5621377612528,5.6322391307497
3.71010652073542,1.61509830864189,11.3877275761472,4.16397924667098
3.86323820977793,1.95805188285886,11.7390297570074,5.83648390399797
4.41743676683938,2.41867174353038,12.9034068307666,7.67153861860657
4.4608452467923,2.4283356174705,12.9883431439181,7.7061741978384
4.76875557501105,2.39837487913786,13.5681012604016,7.5983413335252
4.39071428977376,2.18026206755719,12.850703556883,6.77017397900444
3.54977264259748,1.99333036154857,11.0040107612295,5.9915856359032
3.20612843936427,1.75332686104835,10.1196183291077,4.87725772537914
3.52355670776075,1.54682704104879,10.9396253076088,3.78883511280493
3.7596483784511,1.51875304454178,11.5029445877066,3.62974323088222
4.33464228978898,1.61360986512295,12.7390652750881,4.15597080716017
4.35199491595336,1.80624705749066,12.77376758686,5.13554305207074
4.74088728882396,2.02789635423327,13.5171926080722,6.14091508881922
5.95725483474842,2.17595223558169,15.50092356806,6.75298715828963
5.79637096254068,2.04862416103905,15.2631234429149,6.22924580776569
5.56710425746057,1.93528082208146,14.9125870919043,5.73487985874078
6.72483547108932,1.94971051422484,16.5536332682931,5.79940267435135
6.74112795907735,1.98234250016158,16.5746514185918,5.94357384132681
6.4400424776177,2.04217516470799,16.177774638296,6.20185980696182
7.49959429400469,2.1502389866794,17.5007553994586,6.64973463857289
7.29598545352751,2.09994426346973,17.2616791888112,6.44415535764246
6.17924149582687,1.99647776378216,15.8187033710517,6.00528955010639
6.53027543107482,1.95485661534168,16.298629982847,5.82229816609988
7.28341468608223,1.96113123227411,17.2467007500952,5.85013312318277
6.31957165066547,1.96803751769594,16.0137528439488,5.88066746699802
5.36142267955346,1.76787992569852,14.5856009427211,4.94905528845689
4.94735615573794,1.67600575287834,13.8874635192062,4.48551010019336
4.69877806172725,1.77571094958621,13.4396986478799,4.98744545389348
5.02935857488468,1.9460173780663,14.0302520066808,5.78293428457268
5.30426997974262,2.19961607201558,14.4925124185243,6.8469376859377
4.6992349610481,2.05911636671825,13.4405432045048,6.27361781138515
4.90584329256501,2.04936779406663,13.8142734283195,6.23239813922481
5.05405912806672,2.06548672424815,14.0728063695762,6.3004481585658
4.69823378181053,2.00830467569179,13.438692465197,6.05659198753027
5.06418390656153,1.85336140454894,14.0901893752358,5.35920229568366
5.0981465318675,1.85418616898341,14.1482462776941,5.36306674399151
4.70393264705164,1.66491577159987,13.4492218939159,4.42784534718105
4.74950791483586,1.60245255449648,13.5329723148467,4.09570359532524
4.60841712753181,1.4681918252176,13.2710356408832,3.33565603245867
4.10588680352745,1.36385976943563,12.2681394399946,2.69539437868049
4.11505939944398,1.38080298488468,12.2875221696514,2.80263434374863
4.21186691641906,1.46114913629636,12.4894928040299,3.29389091368977
3.98856747489551,1.4595926978923,12.0163388688352,3.28463363985095
3.96902770342744,1.58548916598919,11.97368260502,4.00326557479055
4.5026121248723,1.73909313827142,13.0692907301402,4.80645683101648
4.89901588983817,1.82677124031482,13.8021769616428,5.23368331388984
5.17136581633174,2.14412545934619,14.2721052067851,6.62500387328444
5.31782727777602,2.47216043612236,14.5146845481135,7.86153303595438
5.34818672158547,2.59563257782692,14.5641312281139,8.2848643271613
5.2071409508032,2.52334071776984,14.3319866728822,8.03951791448801
4.53283262040599,2.17446430918913,13.1273936515194,6.74704567438513
4.60186538430423,2.0969350044555,13.258678207083,6.4316993900052
5.06045139205592,2.02735393426103,14.0837851523515,6.13859148375947
4.59795842086591,1.67619368430884,13.2513007929056,4.48648399908999
4.66351380523699,1.65614742310369,13.3742653345512,4.38197986384117
4.2125568762558,1.66548526550245,12.4909155517828,4.43081589708204
3.54721007773397,1.50433198518741,10.9977381923255,3.54687379192902
3.41675341376468,1.4163890548856,10.6722727401217,3.02365124196497
3.59697079056717,1.47140968286729,11.1187382223307,3.35467219332489
3.96146694340234,1.36228984013104,11.9571207258486,2.68539035385454
3.89928876705209,1.2819306202261,11.8197079727695,2.15729042458706
3.8918142310773,1.41413185267726,11.8030420361219,3.00979809332653
4.04915209927101,1.71349909124397,12.147281811651,4.67767756874829
4.1457878278391,2.10556447467826,12.3521414421007,6.46737089060207
4.23416804365206,2.32474453077411,12.5353618019748,7.3275046931557
4.26746267804534,2.11464515565758,12.6033946318697,6.5047500359333
3.94726922581868,1.97450562393173,11.925934974325,5.90916750127441
3.89837437756075,1.55297563324796,11.8176708788102,3.82329283087545
3.77829813407137,1.45698277420515,11.5459244760232,3.26908834340429
2.99167814035418,1.42025852586994,9.51829736281189,3.04734810089267
2.64666033721583,1.34026073704577,8.45396418199104,2.54378590229388
2.47674651991683,1.15218036212551,7.87763122873354,1.23040937592142
2.22478655625907,0.958521775679428,6.94576703096472,-0.367960327601696
2.07331649934322,0.834426044539652,6.33331207589874,-1.57224297889488
2.00839773884317,0.734571767572899,6.05699447503316,-2.67931534564952
1.94263836985234,0.732902877874678,5.76783924828147,-2.69907145936661
1.95898858707457,0.902397510576808,5.84063811667908,-0.892042228744946
