M,S,M_dB,S_dB
1.37865264830623,2.85494244497087e-05,2.78909718825965,-90.8880528522752
2.97095947746166,3.1349336488128e-05,9.45793456529029,-90.075432932451
17.7754167878222,3.17261769760544e-05,24.9963958522039,-89.9716451500084
31.1479836466829,3.11831426365073e-05,29.8685987602169,-90.1216023750425
31.0084284721897,2.87739018593109e-05,29.8295951292284,-90.8200248400049
34.6528190857046,2.71899160209171e-05,30.7947714245922,-91.3118426755458
35.0316906506082,2.94243684728473e-05,30.8892219427639,-90.6258569905577
17.8793037827318,3.0869507563058e-05,25.0470120686111,-90.2094059684095
13.0781227376943,3.0011898885438e-05,22.3309081776678,-90.4541305084454
17.9181195553595,2.92726861068964e-05,25.0658486002916,-90.6707484841027
17.3616756037662,3.01663913317469e-05,24.7918327467085,-90.4095327878463
19.8425505497953,3.08667360903346e-05,25.9519499072785,-90.2101858249347
19.6166846019247,3.30850737301818e-05,25.8525121905858,-89.6073578638561
12.9725406179859,2.8449892255156e-05,22.2605007835459,-90.9183874803377
16.3271326578134,2.66071128608178e-05,24.2581984280719,-91.5000449641707
19.9865839299922,2.79059948145981e-05,26.0147714330053,-91.0860498160806
14.2879656682425,2.47065873370492e-05,23.0994079600737,-92.1437447706658
14.0912559048718,3.10843818819092e-05,22.9789940399709,-90.1491552845557
12.9381091147399,2.78417389479163e-05,22.2374161896519,-91.1060728583135
18.4684826555358,3.35547047227485e-05,25.3286243176869,-89.484931571372
30.3545769949052,4.19598630547044e-05,29.6444837031261,-87.5433187578457
23.8945118625501,3.55027979102164e-05,27.5659632561936,-88.9947483929342
15.4387461186057,3.03371634836107e-05,23.7722405108191,-90.3605005612984
21.4095229227705,3.14224334786511e-05,26.612139796784,-90.0552036899147
16.5650553826464,3.09042189136338e-05,24.3838578443083,-90.199644569536
23.7654938937531,2.60459216224654e-05,27.5189368843789,-91.685205413142
23.8344696386641,2.51389021554821e-05,27.5441098501916,-91.993073847422
10.6919914732637,2.25981093987151e-05,20.5811720747989,-92.9185578648847
16.7435201408552,3.02307898237517e-05,24.4769353778441,-90.3910101218647
25.1445830093922,3.16857766572604e-05,28.0088887560118,-89.982712866354
28.5749221013254,2.99069524587228e-05,29.1197011025988,-90.4845567930628
25.9401633208627,2.81732812883494e-05,28.2794541220284,-91.0032513723652
13.3920913388037,3.2041797894827e-05,22.5369680540279,-89.8856624648048
12.1032184451492,3.36868989807914e-05,21.658017434609,-89.4507793158575
29.3306437715061,2.99874200500586e-05,29.346431906283,-90.461217938041
26.7835033845316,2.65996048360784e-05,28.5573476753694,-91.5024963040594
9.64007337139525,2.64667083856391e-05,19.6816067873322,-91.5460013544368
7.64287415579054,2.40851892945247e-05,17.6651341748326,-92.3649987210624
11.9910478660414,3.02205076815338e-05,21.5771427321267,-90.3939648823775
17.2245815029784,2.58180323461227e-05,24.7229735774509,-91.7615371885521
27.7698197501509,2.49642722853722e-05,28.8714612163455,-92.0536217842892
32.1239498884397,2.77759069627294e-05,30.136578795201,-91.1266350239955
17.3312755301232,2.87866109961521e-05,24.7766105333421,-90.8161892188015
9.23562691913969,2.51794236425066e-05,19.3093276182256,-91.9790843024692
9.02743492263363,3.06995111370055e-05,19.1112873269831,-90.2573708045875
16.488648604648,3.51818737652845e-05,24.3437012540734,-89.0736206800312
23.7384139586432,3.8873008935169e-05,27.5090339789598,-88.2070368367884
14.3307045321451,3.357243752221e-05,23.1253508378165,-89.4803425143221
9.44973685467105,2.72299886219391e-05,19.5083942989567,-91.2990508026022
14.8710793990021,2.98739602324994e-05,23.4468498479336,-90.4941440292586
23.206428426973,2.66987526970349e-05,27.3121661147513,-91.4701805475761
33.5845281187272,3.0223241183471e-05,30.5227850119781,-90.3931792628018
27.6279641843071,3.8565460428831e-05,28.8269776866794,-88.2760295855199
14.923404590823,3.57649990307482e-05,23.4773582674691,-88.9308356477835
7.34642135774421,2.66217959718306e-05,17.3215166781035,-91.4952529859832
6.14854604642754,2.49223366230237e-05,15.775448596267,-92.0682248462662
7.19947212351241,2.22191534568369e-05,17.1460130890417,-93.0654498314206
16.51750785518,2.77126679557576e-05,24.3588904403297,-91.1464332355733
25.5438485996776,3.00643891502171e-05,28.1457266288556,-90.4389523149228
20.5955495127571,2.73015383462479e-05,26.2754676783852,-91.276257625878
20.4875154924981,2.58821305581669e-05,26.229785899775,-91.7399995279413
32.5575625684803,2.30519251267354e-05,30.2530376769951,-92.7458559937679
24.5477714598981,2.80220260125542e-05,27.8002414268581,-91.0500093622586
9.80266293340973,3.03027244703415e-05,19.826881391784,-90.3703664601565
7.28129654179938,3.18755342360972e-05,17.2441743742103,-89.9308505538454
6.11082312717677,2.9317605683869e-05,15.7219942719983,-90.6574300126396
4.35845307058453,3.15589062196301e-05,12.7866474820748,-90.017561142846
7.299442015402,3.06191070954603e-05,17.2657932602345,-90.2801495641781
15.2081674956816,2.75788064547754e-05,23.6415377400221,-91.188490659738
14.141685645152,2.88526508945331e-05,23.0100235820835,-90.7962855801625
7.56427049741788,2.85831396040668e-05,17.5753410153994,-90.8778013906533
6.50195207884572,2.55069857485064e-05,16.2608752860703,-91.8668172097223
8.35164589367963,2.71489786048462e-05,18.4354414428545,-91.3249300947059
8.4478792634289,2.66449116320103e-05,18.5349539664811,-91.4877143152123
10.1727388761043,2.48832941756169e-05,20.1487579348337,-92.0818425217539
17.4600204914685,2.44680209893791e-05,24.8408949813503,-92.2280231124731
29.0884514695537,2.54510534541831e-05,29.2744120419034,-91.8858847381593
27.4234684623928,3.03309919097024e-05,28.7624476515315,-90.3622677358465
14.7296476063236,2.93066831139894e-05,23.3638471371787,-90.6606666314398
7.6574347357686,2.43014337649561e-05,17.6816660801465,-92.2873620524455
6.88781489488995,2.6233540161201e-05,16.7616293449629,-91.622861966515
9.74704416028654,2.65530881568512e-05,19.7774586739662,-91.517699253242
13.1054708080568,2.55147156240689e-05,22.349052547878,-91.8641853552463
9.87589946247105,3.06855919311169e-05,19.8915332025242,-90.2613098934617
5.35723906685575,3.27463357955586e-05,14.5788205440322,-89.6967457808022
5.83753483195999,3.3401363454948e-05,15.3245896994333,-89.5247160955805
8.3810034536132,3.65957789619255e-05,18.4659203923604,-88.7313800840575
13.6958822758472,3.15589760845031e-05,22.7318002866591,-90.017541914109
12.9704160572515,2.75705794779607e-05,22.2590781469251,-91.1910821160884
9.32116708231543,3.0331607087521e-05,19.3894058558285,-90.3620915690904
10.0689023598118,2.94493725012217e-05,20.0596425887108,-90.6184790920097
17.1558548053451,2.24398890758616e-05,24.6882472406106,-92.9795858840219
25.140632496345,2.81793383724231e-05,28.0075239922311,-91.0013841596496
19.3122178571222,3.6814372517586e-05,25.7166430393368,-88.6796519490925
9.60144199667697,3.20270511327219e-05,19.6467292528132,-89.8896609368351
8.71556417330142,2.68264671555023e-05,18.8059100995371,-91.4287303377606
9.09585651851513,2.97329441429154e-05,19.1768720201621,-90.5352417003845
6.94073804969016,2.92137071790098e-05,16.8281130801785,-90.6882665632136
7.60266175881527,2.80438800156849e-05,17.6193133845142,-91.0432379932607
7.56718269989372,2.72512911949098e-05,17.5786843915169,-91.2922583113875
10.9533108388505,2.8913728488378e-05,20.7909082496574,-90.7779180299419
14.1231876313032,2.71149057026262e-05,22.9986545780069,-91.3358380313935
13.4172510718977,3.27074815405793e-05,22.5532709327621,-89.7070579008311
14.1084263703839,3.73804190946699e-05,22.9895715199188,-88.5471166757932
11.1830698364715,3.03538972053179e-05,20.971220740122,-90.3557108192173
12.1001881423649,2.32799556927595e-05,21.6558424617929,-92.6603570117216
12.6661994753314,2.70391140837131e-05,22.0529264657943,-91.3601508366034
8.19894538347924,3.23452915873813e-05,18.275159868184,-89.8037785882779
4.32172522724403,3.12663779837363e-05,12.713143024729,-90.0984485233892
3.64137488655894,2.91093518016489e-05,11.2253078537832,-90.7193493038664
2.8212412554479,2.5263308886873e-05,9.00880451948964,-91.9501953581175
