M,S,M_dB,S_dB
0.660631374033694,5.11007952262048e-06,-3.60081610165512,-105.831446827182
1.46896103038499,5.40030452932042e-06,3.34020549356894,-105.351634982525
4.07034736004054,4.60942910583811e-06,12.1926294626944,-106.727057203867
13.8089903511062,4.3524529353247e-06,22.8032385230964,-107.225318327426
39.3258019413414,7.16938344049896e-06,31.8935517524917,-102.890363831979
80.4035294305721,1.05185797841099e-05,38.1055022631727,-99.5608578910255
81.491726378677,8.05963131404627e-06,38.2222703660921,-101.873696488805
49.1514528012159,5.56725959181943e-06,33.8307271816039,-105.087170556199
46.5270914104645,7.1983307249811e-06,33.354118078876,-102.855364074099
45.2732034433608,8.15859287654965e-06,33.1168245082187,-101.76769476278
35.69956985184,6.05624564721719e-06,31.0532596656065,-104.355930354878
25.7127843527993,6.77493145582591e-06,28.2029821501908,-103.381901886583
16.8156476001027,8.15657047418718e-06,24.5142719483093,-101.769848141626
12.3362813931644,8.67050427605633e-06,21.8236853433606,-101.239112864917
14.1161539974144,9.48574740163736e-06,22.9943277512855,-100.458568889352
12.3698988212118,6.81001493742321e-06,21.8473229471999,-103.337038709664
15.2093142808386,7.11056730692979e-06,23.642192682426,-102.961914965882
15.5447858340325,8.64169378219642e-06,23.83169485986,-101.268022538923
15.093267665789,6.68285862880642e-06,23.5756654788654,-103.500754519494
16.3412704508998,6.80679163189047e-06,24.2657163540465,-103.341150874511
10.4016808837653,6.03626364867111e-06,20.3420705158947,-104.384635992036
9.35445428158972,6.70315219539639e-06,19.4203691356896,-103.47441839634
12.0952059838495,4.83315594085246e-06,21.6522653777074,-106.315383844133
8.86797715192093,4.36537442699163e-06,18.9564913099418,-107.199570000898
10.1757679752999,5.99541135387328e-06,20.1513439153876,-104.443620279364
9.05819485308144,6.83054318887546e-06,19.1408331732798,-103.310895166337
5.7692787612061,6.71663015761698e-06,15.2224304759169,-103.456971297918
9.56146647838625,8.50630742067986e-06,19.6104901355385,-101.405178515929
13.1964869259771,4.83279225266205e-06,22.409166636653,-106.31603746971
14.4640806890504,3.97912186143778e-06,23.2058167177026,-108.004255205815
10.9007726758185,6.56861735503306e-06,20.7491456596399,-103.650520731401
5.9092701846128,9.70959839255646e-06,15.4306769463318,-100.255974659314
8.44172368757552,7.32616850256227e-06,18.5286226566162,-102.702461934856
12.0005012014783,6.39787623027031e-06,21.5839876951038,-103.879283315768
10.1092547177775,7.54323246053196e-06,20.0943827876115,-102.448850167647
10.0079732621571,6.53953125474048e-06,20.0069227280455,-103.689067604693
12.6558101129767,4.97689006555645e-06,22.0457990014775,-106.060839045475
16.0695857432269,4.1969909285385e-06,24.1200936251866,-107.541239389608
10.6875659129996,5.58507994521354e-06,20.577576123031,-105.059412119664
7.56396006213419,7.37994252784462e-06,17.5749845419039,-102.638940405645
7.85219623016475,1.02987528571961e-05,17.8998228858361,-99.7443072729473
9.9694915488064,1.01613630042454e-05,19.9734601909502,-99.860960672695
10.9735412384571,9.69426843456779e-06,20.8069360011611,-100.269699176405
7.56298316140918,1.06990585515876e-05,17.5738626692597,-99.4130887151533
